,location_id,date,temperature_2m,relative_humidity_2m
2066,1,2023-03-28 02:00:00+00:00,17.697,96.0
2067,1,2023-03-28 03:00:00+00:00,17.546999,97.0
2068,1,2023-03-28 04:00:00+00:00,17.296999,97.0
2069,1,2023-03-28 05:00:00+00:00,17.997,95.0
2070,1,2023-03-28 06:00:00+00:00,19.097,90.0
2071,1,2023-03-28 07:00:00+00:00,20.097,85.0
2072,1,2023-03-28 08:00:00+00:00,21.397,78.0
2073,1,2023-03-28 09:00:00+00:00,22.497,74.0
2074,1,2023-03-28 10:00:00+00:00,23.447,70.0
2075,1,2023-03-28 11:00:00+00:00,24.097,67.0
2076,1,2023-03-28 12:00:00+00:00,24.347,63.0
2077,1,2023-03-28 13:00:00+00:00,24.147,64.0
2078,1,2023-03-28 14:00:00+00:00,22.796999,74.0
2079,1,2023-03-28 15:00:00+00:00,21.597,79.0
2080,1,2023-03-28 16:00:00+00:00,20.247,85.0
2081,1,2023-03-28 17:00:00+00:00,19.247,89.0
2082,1,2023-03-28 18:00:00+00:00,19.296999,90.0
2083,1,2023-03-28 19:00:00+00:00,19.097,91.0
2084,1,2023-03-28 20:00:00+00:00,18.847,92.0
2085,1,2023-03-28 21:00:00+00:00,18.546999,93.0
2086,1,2023-03-28 22:00:00+00:00,18.197,95.0
2087,1,2023-03-28 23:00:00+00:00,18.046999,94.0
2088,1,2023-03-29 00:00:00+00:00,17.747,95.0
2089,1,2023-03-29 01:00:00+00:00,17.647,94.0
2090,1,2023-03-29 02:00:00+00:00,17.497,95.0
2091,1,2023-03-29 03:00:00+00:00,17.347,96.0
2092,1,2023-03-29 04:00:00+00:00,17.247,97.0
2093,1,2023-03-29 05:00:00+00:00,17.947,94.0
2094,1,2023-03-29 06:00:00+00:00,19.447,86.0
2095,1,2023-03-29 07:00:00+00:00,20.697,82.0
2096,1,2023-03-29 08:00:00+00:00,22.046999,74.0
2097,1,2023-03-29 09:00:00+00:00,23.497,66.0
2098,1,2023-03-29 10:00:00+00:00,24.647,64.0
2099,1,2023-03-29 11:00:00+00:00,25.197,64.0
2100,1,2023-03-29 12:00:00+00:00,27.147,44.0
2101,1,2023-03-29 13:00:00+00:00,26.697,46.0
2102,1,2023-03-29 14:00:00+00:00,26.197,47.0
2103,1,2023-03-29 15:00:00+00:00,24.796999,54.0
2104,1,2023-03-29 16:00:00+00:00,22.147,71.0
2105,1,2023-03-29 17:00:00+00:00,20.497,83.0
2106,1,2023-03-29 18:00:00+00:00,20.197,85.0
2107,1,2023-03-29 19:00:00+00:00,19.546999,86.0
2108,1,2023-03-29 20:00:00+00:00,19.447,86.0
2109,1,2023-03-29 21:00:00+00:00,18.847,88.0
2110,1,2023-03-29 22:00:00+00:00,18.497,91.0
2111,1,2023-03-29 23:00:00+00:00,18.247,93.0
2112,1,2023-03-30 00:00:00+00:00,18.296999,93.0
2113,1,2023-03-30 01:00:00+00:00,18.097,94.0
2114,1,2023-03-30 02:00:00+00:00,17.796999,95.0
2115,1,2023-03-30 03:00:00+00:00,17.647,96.0
2116,1,2023-03-30 04:00:00+00:00,17.397,97.0
2117,1,2023-03-30 05:00:00+00:00,18.347,96.0
2118,1,2023-03-30 06:00:00+00:00,20.296999,82.0
2119,1,2023-03-30 07:00:00+00:00,22.447,67.0
2120,1,2023-03-30 08:00:00+00:00,24.247,60.0
2121,1,2023-03-30 09:00:00+00:00,25.397,54.0
2122,1,2023-03-30 10:00:00+00:00,26.197,50.0
2123,1,2023-03-30 11:00:00+00:00,26.747,47.0
2124,1,2023-03-30 12:00:00+00:00,27.497,46.0
2125,1,2023-03-30 13:00:00+00:00,27.546999,45.0
2126,1,2023-03-30 14:00:00+00:00,24.796999,67.0
2127,1,2023-03-30 15:00:00+00:00,22.597,75.0
2128,1,2023-03-30 16:00:00+00:00,21.997,79.0
2129,1,2023-03-30 17:00:00+00:00,21.197,85.0
2130,1,2023-03-30 18:00:00+00:00,20.697,85.0
2131,1,2023-03-30 19:00:00+00:00,20.247,88.0
2132,1,2023-03-30 20:00:00+00:00,19.796999,89.0
2133,1,2023-03-30 21:00:00+00:00,19.197,92.0
2134,1,2023-03-30 22:00:00+00:00,18.747,93.0
2135,1,2023-03-30 23:00:00+00:00,18.647,92.0
2136,1,2023-03-31 00:00:00+00:00,18.747,93.0
2137,1,2023-03-31 01:00:00+00:00,18.347,94.0
2138,1,2023-03-31 02:00:00+00:00,17.997,97.0
2139,1,2023-03-31 03:00:00+00:00,17.647,98.0
2140,1,2023-03-31 04:00:00+00:00,17.296999,98.0
2141,1,2023-03-31 05:00:00+00:00,18.347,93.0
2142,1,2023-03-31 06:00:00+00:00,20.597,77.0
2143,1,2023-03-31 07:00:00+00:00,22.397,65.0
2144,1,2023-03-31 08:00:00+00:00,24.447,57.0
2145,1,2023-03-31 09:00:00+00:00,25.597,52.0
2146,1,2023-03-31 10:00:00+00:00,26.046999,49.0
2147,1,2023-03-31 11:00:00+00:00,26.197,50.0
2148,1,2023-03-31 12:00:00+00:00,27.747,39.0
2149,1,2023-03-31 13:00:00+00:00,26.197,45.0
2150,1,2023-03-31 14:00:00+00:00,23.397,64.0
2151,1,2023-03-31 15:00:00+00:00,22.296999,71.0
2152,1,2023-03-31 16:00:00+00:00,20.296999,83.0
2153,1,2023-03-31 17:00:00+00:00,19.847,87.0
2154,1,2023-03-31 18:00:00+00:00,20.097,84.0
2155,1,2023-03-31 19:00:00+00:00,19.347,88.0
2156,1,2023-03-31 20:00:00+00:00,18.997,90.0
2157,1,2023-03-31 21:00:00+00:00,18.747,90.0
2158,1,2023-03-31 22:00:00+00:00,18.497,90.0
2159,1,2023-03-31 23:00:00+00:00,18.197,92.0
2160,1,2023-04-01 00:00:00+00:00,17.747,93.0
2161,1,2023-04-01 01:00:00+00:00,17.597,94.0
2162,1,2023-04-01 02:00:00+00:00,17.497,94.0
2163,1,2023-04-01 03:00:00+00:00,17.296999,95.0
2164,1,2023-04-01 04:00:00+00:00,17.097,96.0
2165,1,2023-04-01 05:00:00+00:00,18.046999,92.0
2166,1,2023-04-01 06:00:00+00:00,18.897,88.0
2167,1,2023-04-01 07:00:00+00:00,19.847,85.0
2168,1,2023-04-01 08:00:00+00:00,21.447,77.0
2169,1,2023-04-01 09:00:00+00:00,22.697,71.0
2170,1,2023-04-01 10:00:00+00:00,23.847,65.0
2171,1,2023-04-01 11:00:00+00:00,24.347,64.0
2172,1,2023-04-01 12:00:00+00:00,24.897,60.0
2173,1,2023-04-01 13:00:00+00:00,24.097,64.0
2174,1,2023-04-01 14:00:00+00:00,22.647,72.0
2175,1,2023-04-01 15:00:00+00:00,21.397,77.0
2176,1,2023-04-01 16:00:00+00:00,20.397,83.0
2177,1,2023-04-01 17:00:00+00:00,19.747,87.0
2178,1,2023-04-01 18:00:00+00:00,19.296999,88.0
2179,1,2023-04-01 19:00:00+00:00,18.597,91.0
2180,1,2023-04-01 20:00:00+00:00,18.097,93.0
2181,1,2023-04-01 21:00:00+00:00,17.897,93.0
2182,1,2023-04-01 22:00:00+00:00,17.897,92.0
2183,1,2023-04-01 23:00:00+00:00,17.546999,93.0
2184,1,2023-04-02 00:00:00+00:00,16.947,95.0
2185,1,2023-04-02 01:00:00+00:00,16.697,96.0
2186,1,2023-04-02 02:00:00+00:00,16.247,97.0
2187,1,2023-04-02 03:00:00+00:00,15.896999,98.0
2188,1,2023-04-02 04:00:00+00:00,15.547,98.0
2189,1,2023-04-02 05:00:00+00:00,17.197,92.0
2190,1,2023-04-02 06:00:00+00:00,19.747,84.0
2191,1,2023-04-02 07:00:00+00:00,21.747,71.0
2192,1,2023-04-02 08:00:00+00:00,23.447,63.0
2193,1,2023-04-02 09:00:00+00:00,25.046999,56.0
2194,1,2023-04-02 10:00:00+00:00,25.947,53.0
2195,1,2023-04-02 11:00:00+00:00,26.247,51.0
2196,1,2023-04-02 12:00:00+00:00,26.947,46.0
2197,1,2023-04-02 13:00:00+00:00,25.997,52.0
2198,1,2023-04-02 14:00:00+00:00,24.497,61.0
2199,1,2023-04-02 15:00:00+00:00,23.046999,66.0
2200,1,2023-04-02 16:00:00+00:00,21.497,77.0
2201,1,2023-04-02 17:00:00+00:00,20.147,83.0
2202,1,2023-04-02 18:00:00+00:00,20.046999,84.0
2203,1,2023-04-02 19:00:00+00:00,19.747,85.0
2204,1,2023-04-02 20:00:00+00:00,19.046999,88.0
2205,1,2023-04-02 21:00:00+00:00,18.647,89.0
2206,1,2023-04-02 22:00:00+00:00,18.597,90.0
2207,1,2023-04-02 23:00:00+00:00,18.296999,91.0
2208,1,2023-04-03 00:00:00+00:00,17.847,93.0
2209,1,2023-04-03 01:00:00+00:00,17.597,94.0
2210,1,2023-04-03 02:00:00+00:00,17.197,95.0
2211,1,2023-04-03 03:00:00+00:00,16.997,97.0
2212,1,2023-04-03 04:00:00+00:00,17.097,96.0
2213,1,2023-04-03 05:00:00+00:00,17.997,94.0
2214,1,2023-04-03 06:00:00+00:00,19.497,88.0
2215,1,2023-04-03 07:00:00+00:00,21.197,81.0
2216,1,2023-04-03 08:00:00+00:00,22.796999,73.0
2217,1,2023-04-03 09:00:00+00:00,24.147,65.0
2218,1,2023-04-03 10:00:00+00:00,24.796999,61.0
2219,1,2023-04-03 11:00:00+00:00,24.296999,63.0
2220,1,2023-04-03 12:00:00+00:00,23.597,72.0
2221,1,2023-04-03 13:00:00+00:00,21.197,82.0
2222,1,2023-04-03 14:00:00+00:00,21.046999,81.0
2223,1,2023-04-03 15:00:00+00:00,20.847,81.0
2224,1,2023-04-03 16:00:00+00:00,20.247,83.0
2225,1,2023-04-03 17:00:00+00:00,19.546999,88.0
2226,1,2023-04-03 18:00:00+00:00,19.347,90.0
2227,1,2023-04-03 19:00:00+00:00,19.046999,91.0
2228,1,2023-04-03 20:00:00+00:00,18.447,93.0
2229,1,2023-04-03 21:00:00+00:00,18.247,95.0
2230,1,2023-04-03 22:00:00+00:00,17.997,96.0
2231,1,2023-04-03 23:00:00+00:00,17.847,96.0
2232,1,2023-04-04 00:00:00+00:00,17.546999,95.0
2233,1,2023-04-04 01:00:00+00:00,17.296999,96.0
2234,1,2023-04-04 02:00:00+00:00,16.897,98.0
2235,1,2023-04-04 03:00:00+00:00,16.597,99.0
2236,1,2023-04-04 04:00:00+00:00,16.296999,100.0
2237,1,2023-04-04 05:00:00+00:00,17.697,97.0
2238,1,2023-04-04 06:00:00+00:00,19.697,85.0
2239,1,2023-04-04 07:00:00+00:00,21.347,74.0
2240,1,2023-04-04 08:00:00+00:00,23.296999,63.0
2241,1,2023-04-04 09:00:00+00:00,24.647,57.0
2242,1,2023-04-04 10:00:00+00:00,25.796999,52.0
2243,1,2023-04-04 11:00:00+00:00,26.397,51.0
2244,1,2023-04-04 12:00:00+00:00,27.097,46.0
2245,1,2023-04-04 13:00:00+00:00,26.847,46.0
2246,1,2023-04-04 14:00:00+00:00,25.747,50.0
2247,1,2023-04-04 15:00:00+00:00,23.796999,60.0
2248,1,2023-04-04 16:00:00+00:00,22.197,70.0
2249,1,2023-04-04 17:00:00+00:00,21.046999,74.0
2250,1,2023-04-04 18:00:00+00:00,20.046999,81.0
2251,1,2023-04-04 19:00:00+00:00,19.296999,86.0
2252,1,2023-04-04 20:00:00+00:00,18.697,86.0
2253,1,2023-04-04 21:00:00+00:00,17.697,89.0
2254,1,2023-04-04 22:00:00+00:00,17.296999,91.0
2255,1,2023-04-04 23:00:00+00:00,16.847,94.0
2256,1,2023-04-05 00:00:00+00:00,16.697,93.0
2257,1,2023-04-05 01:00:00+00:00,16.397,95.0
2258,1,2023-04-05 02:00:00+00:00,15.747,97.0
2259,1,2023-04-05 03:00:00+00:00,15.197,98.0
2260,1,2023-04-05 04:00:00+00:00,14.896999,98.0
2261,1,2023-04-05 05:00:00+00:00,16.697,94.0
2262,1,2023-04-05 06:00:00+00:00,19.947,79.0
2263,1,2023-04-05 07:00:00+00:00,22.647,63.0
2264,1,2023-04-05 08:00:00+00:00,24.747,53.0
2265,1,2023-04-05 09:00:00+00:00,25.247,50.0
2266,1,2023-04-05 10:00:00+00:00,26.597,47.0
2267,1,2023-04-05 11:00:00+00:00,27.046999,45.0
2268,1,2023-04-05 12:00:00+00:00,27.997,40.0
2269,1,2023-04-05 13:00:00+00:00,27.147,42.0
2270,1,2023-04-05 14:00:00+00:00,26.597,42.0
2271,1,2023-04-05 15:00:00+00:00,25.197,47.0
2272,1,2023-04-05 16:00:00+00:00,23.147,59.0
2273,1,2023-04-05 17:00:00+00:00,21.147,75.0
2274,1,2023-04-05 18:00:00+00:00,20.147,84.0
2275,1,2023-04-05 19:00:00+00:00,19.397,91.0
2276,1,2023-04-05 20:00:00+00:00,18.997,92.0
2277,1,2023-04-05 21:00:00+00:00,18.447,94.0
2278,1,2023-04-05 22:00:00+00:00,17.796999,97.0
2279,1,2023-04-05 23:00:00+00:00,17.397,98.0
2280,1,2023-04-06 00:00:00+00:00,16.597,99.0
2281,1,2023-04-06 01:00:00+00:00,16.397,100.0
2282,1,2023-04-06 02:00:00+00:00,16.047,100.0
2283,1,2023-04-06 03:00:00+00:00,15.547,99.0
2284,1,2023-04-06 04:00:00+00:00,15.197,99.0
2285,1,2023-04-06 05:00:00+00:00,16.847,94.0
2286,1,2023-04-06 06:00:00+00:00,18.347,84.0
2287,1,2023-04-06 07:00:00+00:00,20.647,73.0
2288,1,2023-04-06 08:00:00+00:00,23.296999,60.0
2289,1,2023-04-06 09:00:00+00:00,25.247,50.0
2290,1,2023-04-06 10:00:00+00:00,26.497,45.0
2291,1,2023-04-06 11:00:00+00:00,26.847,43.0
2292,1,2023-04-06 12:00:00+00:00,26.397,48.0
2293,1,2023-04-06 13:00:00+00:00,26.647,48.0
2294,1,2023-04-06 14:00:00+00:00,26.397,47.0
2295,1,2023-04-06 15:00:00+00:00,23.546999,57.0
2296,1,2023-04-06 16:00:00+00:00,21.097,74.0
2297,1,2023-04-06 17:00:00+00:00,20.046999,83.0
2298,1,2023-04-06 18:00:00+00:00,19.897,84.0
2299,1,2023-04-06 19:00:00+00:00,19.247,85.0
2300,1,2023-04-06 20:00:00+00:00,18.347,89.0
2301,1,2023-04-06 21:00:00+00:00,18.046999,91.0
2302,1,2023-04-06 22:00:00+00:00,17.647,94.0
2303,1,2023-04-06 23:00:00+00:00,17.247,96.0
2304,1,2023-04-07 00:00:00+00:00,16.147,95.0
2305,1,2023-04-07 01:00:00+00:00,15.547,96.0
2306,1,2023-04-07 02:00:00+00:00,14.797,97.0
2307,1,2023-04-07 03:00:00+00:00,14.247,97.0
2308,1,2023-04-07 04:00:00+00:00,13.947,97.0
2309,1,2023-04-07 05:00:00+00:00,16.347,90.0
2310,1,2023-04-07 06:00:00+00:00,19.546999,79.0
2311,1,2023-04-07 07:00:00+00:00,22.296999,68.0
2312,1,2023-04-07 08:00:00+00:00,24.647,58.0
2313,1,2023-04-07 09:00:00+00:00,26.497,50.0
2314,1,2023-04-07 10:00:00+00:00,27.447,43.0
2315,1,2023-04-07 11:00:00+00:00,27.847,41.0
2316,1,2023-04-07 12:00:00+00:00,28.447,37.0
2317,1,2023-04-07 13:00:00+00:00,28.597,34.0
2318,1,2023-04-07 14:00:00+00:00,27.997,37.0
2319,1,2023-04-07 15:00:00+00:00,26.796999,42.0
2320,1,2023-04-07 16:00:00+00:00,24.397,49.0
2321,1,2023-04-07 17:00:00+00:00,22.697,54.0
2322,1,2023-04-07 18:00:00+00:00,21.197,60.0
2323,1,2023-04-07 19:00:00+00:00,20.397,65.0
2324,1,2023-04-07 20:00:00+00:00,19.947,69.0
2325,1,2023-04-07 21:00:00+00:00,19.497,74.0
2326,1,2023-04-07 22:00:00+00:00,19.046999,78.0
2327,1,2023-04-07 23:00:00+00:00,18.497,82.0
2328,1,2023-04-08 00:00:00+00:00,18.447,82.0
2329,1,2023-04-08 01:00:00+00:00,18.147,83.0
2330,1,2023-04-08 02:00:00+00:00,17.847,83.0
2331,1,2023-04-08 03:00:00+00:00,17.397,83.0
2332,1,2023-04-08 04:00:00+00:00,17.046999,83.0
2333,1,2023-04-08 05:00:00+00:00,19.046999,78.0
2334,1,2023-04-08 06:00:00+00:00,21.947,66.0
2335,1,2023-04-08 07:00:00+00:00,23.947,57.0
2336,1,2023-04-08 08:00:00+00:00,25.447,52.0
2337,1,2023-04-08 09:00:00+00:00,25.947,50.0
2338,1,2023-04-08 10:00:00+00:00,27.097,46.0
2339,1,2023-04-08 11:00:00+00:00,27.097,45.0
2340,1,2023-04-08 12:00:00+00:00,26.997,46.0
2341,1,2023-04-08 13:00:00+00:00,26.597,47.0
2342,1,2023-04-08 14:00:00+00:00,25.747,48.0
2343,1,2023-04-08 15:00:00+00:00,24.597,52.0
2344,1,2023-04-08 16:00:00+00:00,22.796999,58.0
2345,1,2023-04-08 17:00:00+00:00,21.497,67.0
2346,1,2023-04-08 18:00:00+00:00,20.647,71.0
2347,1,2023-04-08 19:00:00+00:00,20.147,74.0
2348,1,2023-04-08 20:00:00+00:00,19.947,73.0
2349,1,2023-04-08 21:00:00+00:00,19.397,73.0
2350,1,2023-04-08 22:00:00+00:00,18.546999,75.0
2351,1,2023-04-08 23:00:00+00:00,17.997,76.0
2352,1,2023-04-09 00:00:00+00:00,17.197,76.0
2353,1,2023-04-09 01:00:00+00:00,16.647,79.0
2354,1,2023-04-09 02:00:00+00:00,16.097,82.0
2355,1,2023-04-09 03:00:00+00:00,15.646999,83.0
2356,1,2023-04-09 04:00:00+00:00,15.347,84.0
2357,1,2023-04-09 05:00:00+00:00,17.197,82.0
2358,1,2023-04-09 06:00:00+00:00,20.447,70.0
2359,1,2023-04-09 07:00:00+00:00,23.097,58.0
2360,1,2023-04-09 08:00:00+00:00,24.847,53.0
2361,1,2023-04-09 09:00:00+00:00,26.046999,49.0
2362,1,2023-04-09 10:00:00+00:00,27.296999,45.0
2363,1,2023-04-09 11:00:00+00:00,27.097,45.0
2364,1,2023-04-09 12:00:00+00:00,27.347,46.0
2365,1,2023-04-09 13:00:00+00:00,27.147,48.0
2366,1,2023-04-09 14:00:00+00:00,25.697,52.0
2367,1,2023-04-09 15:00:00+00:00,24.046999,59.0
2368,1,2023-04-09 16:00:00+00:00,22.597,68.0
2369,1,2023-04-09 17:00:00+00:00,21.447,74.0
2370,1,2023-04-09 18:00:00+00:00,21.046999,74.0
2371,1,2023-04-09 19:00:00+00:00,20.296999,73.0
2372,1,2023-04-09 20:00:00+00:00,19.197,76.0
2373,1,2023-04-09 21:00:00+00:00,18.197,81.0
2374,1,2023-04-09 22:00:00+00:00,17.247,86.0
2375,1,2023-04-09 23:00:00+00:00,16.447,90.0
2376,1,2023-04-10 00:00:00+00:00,16.147,88.0
2377,1,2023-04-10 01:00:00+00:00,15.646999,90.0
2378,1,2023-04-10 02:00:00+00:00,15.297,91.0
2379,1,2023-04-10 03:00:00+00:00,15.047,91.0
2380,1,2023-04-10 04:00:00+00:00,14.747,91.0
2381,1,2023-04-10 05:00:00+00:00,16.796999,85.0
2382,1,2023-04-10 06:00:00+00:00,20.197,70.0
2383,1,2023-04-10 07:00:00+00:00,22.847,60.0
2384,1,2023-04-10 08:00:00+00:00,25.147,53.0
2385,1,2023-04-10 09:00:00+00:00,26.697,49.0
2386,1,2023-04-10 10:00:00+00:00,27.697,46.0
2387,1,2023-04-10 11:00:00+00:00,27.947,43.0
2388,1,2023-04-10 12:00:00+00:00,28.447,38.0
2389,1,2023-04-10 13:00:00+00:00,28.296999,37.0
2390,1,2023-04-10 14:00:00+00:00,27.897,36.0
2391,1,2023-04-10 15:00:00+00:00,26.847,41.0
2392,1,2023-04-10 16:00:00+00:00,24.897,53.0
2393,1,2023-04-10 17:00:00+00:00,22.147,64.0
2394,1,2023-04-10 18:00:00+00:00,21.097,67.0
2395,1,2023-04-10 19:00:00+00:00,20.546999,72.0
2396,1,2023-04-10 20:00:00+00:00,19.747,80.0
2397,1,2023-04-10 21:00:00+00:00,18.647,81.0
2398,1,2023-04-10 22:00:00+00:00,17.897,82.0
2399,1,2023-04-10 23:00:00+00:00,17.347,85.0
2400,1,2023-04-11 00:00:00+00:00,17.147,86.0
2401,1,2023-04-11 01:00:00+00:00,16.697,89.0
2402,1,2023-04-11 02:00:00+00:00,16.197,91.0
2403,1,2023-04-11 03:00:00+00:00,15.847,92.0
2404,1,2023-04-11 04:00:00+00:00,15.697,92.0
2405,1,2023-04-11 05:00:00+00:00,18.097,86.0
2406,1,2023-04-11 06:00:00+00:00,21.347,71.0
2407,1,2023-04-11 07:00:00+00:00,23.546999,62.0
2408,1,2023-04-11 08:00:00+00:00,25.247,57.0
2409,1,2023-04-11 09:00:00+00:00,26.747,53.0
2410,1,2023-04-11 10:00:00+00:00,27.546999,49.0
2411,1,2023-04-11 11:00:00+00:00,27.897,45.0
2412,1,2023-04-11 12:00:00+00:00,27.897,42.0
2413,1,2023-04-11 13:00:00+00:00,27.796999,42.0
2414,1,2023-04-11 14:00:00+00:00,27.247,40.0
2415,1,2023-04-11 15:00:00+00:00,24.997,53.0
2416,1,2023-04-11 16:00:00+00:00,22.296999,70.0
2417,1,2023-04-11 17:00:00+00:00,21.397,78.0
2418,1,2023-04-11 18:00:00+00:00,21.247,78.0
2419,1,2023-04-11 19:00:00+00:00,20.546999,80.0
2420,1,2023-04-11 20:00:00+00:00,20.296999,78.0
2421,1,2023-04-11 21:00:00+00:00,19.347,79.0
2422,1,2023-04-11 22:00:00+00:00,18.796999,81.0
2423,1,2023-04-11 23:00:00+00:00,18.197,84.0
2424,1,2023-04-12 00:00:00+00:00,17.497,85.0
2425,1,2023-04-12 01:00:00+00:00,16.847,88.0
2426,1,2023-04-12 02:00:00+00:00,16.247,90.0
2427,1,2023-04-12 03:00:00+00:00,15.896999,91.0
2428,1,2023-04-12 04:00:00+00:00,15.896999,91.0
2429,1,2023-04-12 05:00:00+00:00,18.046999,85.0
2430,1,2023-04-12 06:00:00+00:00,20.947,73.0
2431,1,2023-04-12 07:00:00+00:00,23.147,63.0
2432,1,2023-04-12 08:00:00+00:00,25.197,57.0
2433,1,2023-04-12 09:00:00+00:00,26.747,52.0
2434,1,2023-04-12 10:00:00+00:00,27.847,47.0
2435,1,2023-04-12 11:00:00+00:00,27.997,45.0
2436,1,2023-04-12 12:00:00+00:00,27.997,42.0
2437,1,2023-04-12 13:00:00+00:00,27.897,41.0
2438,1,2023-04-12 14:00:00+00:00,26.947,45.0
2439,1,2023-04-12 15:00:00+00:00,22.997,69.0
2440,1,2023-04-12 16:00:00+00:00,21.497,77.0
2441,1,2023-04-12 17:00:00+00:00,20.647,80.0
2442,1,2023-04-12 18:00:00+00:00,20.197,84.0
2443,1,2023-04-12 19:00:00+00:00,19.796999,87.0
2444,1,2023-04-12 20:00:00+00:00,19.296999,91.0
2445,1,2023-04-12 21:00:00+00:00,18.947,92.0
2446,1,2023-04-12 22:00:00+00:00,18.747,92.0
2447,1,2023-04-12 23:00:00+00:00,18.397,90.0
2448,1,2023-04-13 00:00:00+00:00,18.097,88.0
2449,1,2023-04-13 01:00:00+00:00,17.597,87.0
2450,1,2023-04-13 02:00:00+00:00,17.046999,87.0
2451,1,2023-04-13 03:00:00+00:00,16.747,86.0
2452,1,2023-04-13 04:00:00+00:00,16.597,86.0
2453,1,2023-04-13 05:00:00+00:00,18.397,81.0
2454,1,2023-04-13 06:00:00+00:00,20.796999,71.0
2455,1,2023-04-13 07:00:00+00:00,23.046999,60.0
2456,1,2023-04-13 08:00:00+00:00,24.847,54.0
2457,1,2023-04-13 09:00:00+00:00,26.147,50.0
2458,1,2023-04-13 10:00:00+00:00,26.897,47.0
2459,1,2023-04-13 11:00:00+00:00,27.247,44.0
2460,1,2023-04-13 12:00:00+00:00,27.546999,42.0
2461,1,2023-04-13 13:00:00+00:00,27.046999,42.0
2462,1,2023-04-13 14:00:00+00:00,26.546999,41.0
2463,1,2023-04-13 15:00:00+00:00,25.397,47.0
2464,1,2023-04-13 16:00:00+00:00,23.397,55.0
2465,1,2023-04-13 17:00:00+00:00,21.897,62.0
2466,1,2023-04-13 18:00:00+00:00,20.397,70.0
2467,1,2023-04-13 19:00:00+00:00,19.647,75.0
2468,1,2023-04-13 20:00:00+00:00,18.997,78.0
2469,1,2023-04-13 21:00:00+00:00,18.497,80.0
2470,1,2023-04-13 22:00:00+00:00,17.947,82.0
2471,1,2023-04-13 23:00:00+00:00,17.397,84.0
2472,1,2023-04-14 00:00:00+00:00,16.897,85.0
2473,1,2023-04-14 01:00:00+00:00,16.497,86.0
2474,1,2023-04-14 02:00:00+00:00,16.097,86.0
2475,1,2023-04-14 03:00:00+00:00,15.747,87.0
2476,1,2023-04-14 04:00:00+00:00,15.447,88.0
2477,1,2023-04-14 05:00:00+00:00,17.647,83.0
2478,1,2023-04-14 06:00:00+00:00,20.647,68.0
2479,1,2023-04-14 07:00:00+00:00,23.046999,57.0
2480,1,2023-04-14 08:00:00+00:00,25.247,51.0
2481,1,2023-04-14 09:00:00+00:00,26.197,46.0
2482,1,2023-04-14 10:00:00+00:00,26.447,45.0
2483,1,2023-04-14 11:00:00+00:00,27.296999,43.0
2484,1,2023-04-14 12:00:00+00:00,27.046999,47.0
2485,1,2023-04-14 13:00:00+00:00,26.447,49.0
2486,1,2023-04-14 14:00:00+00:00,25.947,49.0
2487,1,2023-04-14 15:00:00+00:00,24.847,52.0
2488,1,2023-04-14 16:00:00+00:00,22.497,61.0
2489,1,2023-04-14 17:00:00+00:00,20.897,67.0
2490,1,2023-04-14 18:00:00+00:00,19.546999,75.0
2491,1,2023-04-14 19:00:00+00:00,18.497,81.0
2492,1,2023-04-14 20:00:00+00:00,17.796999,85.0
2493,1,2023-04-14 21:00:00+00:00,17.197,88.0
2494,1,2023-04-14 22:00:00+00:00,16.647,90.0
2495,1,2023-04-14 23:00:00+00:00,16.047,92.0
2496,1,2023-04-15 00:00:00+00:00,15.697,91.0
2497,1,2023-04-15 01:00:00+00:00,15.197,92.0
2498,1,2023-04-15 02:00:00+00:00,14.797,93.0
2499,1,2023-04-15 03:00:00+00:00,14.447,94.0
2500,1,2023-04-15 04:00:00+00:00,14.347,94.0
2501,1,2023-04-15 05:00:00+00:00,16.697,89.0
2502,1,2023-04-15 06:00:00+00:00,20.147,77.0
2503,1,2023-04-15 07:00:00+00:00,22.847,62.0
2504,1,2023-04-15 08:00:00+00:00,24.497,54.0
2505,1,2023-04-15 09:00:00+00:00,25.747,49.0
2506,1,2023-04-15 10:00:00+00:00,26.546999,48.0
2507,1,2023-04-15 11:00:00+00:00,26.997,46.0
2508,1,2023-04-15 12:00:00+00:00,27.647,42.0
2509,1,2023-04-15 13:00:00+00:00,26.796999,45.0
2510,1,2023-04-15 14:00:00+00:00,25.796999,49.0
2511,1,2023-04-15 15:00:00+00:00,25.046999,51.0
2512,1,2023-04-15 16:00:00+00:00,22.747,59.0
2513,1,2023-04-15 17:00:00+00:00,20.747,68.0
2514,1,2023-04-15 18:00:00+00:00,19.947,71.0
2515,1,2023-04-15 19:00:00+00:00,19.247,75.0
2516,1,2023-04-15 20:00:00+00:00,18.747,77.0
2517,1,2023-04-15 21:00:00+00:00,17.997,81.0
2518,1,2023-04-15 22:00:00+00:00,17.247,84.0
2519,1,2023-04-15 23:00:00+00:00,16.747,86.0
2520,1,2023-04-16 00:00:00+00:00,16.347,86.0
2521,1,2023-04-16 01:00:00+00:00,15.847,88.0
2522,1,2023-04-16 02:00:00+00:00,15.347,90.0
2523,1,2023-04-16 03:00:00+00:00,14.997,90.0
2524,1,2023-04-16 04:00:00+00:00,14.747,91.0
2525,1,2023-04-16 05:00:00+00:00,16.997,86.0
2526,1,2023-04-16 06:00:00+00:00,20.647,71.0
2527,1,2023-04-16 07:00:00+00:00,22.997,59.0
