,location_id,date,precipitation,global_tilted_irradiance
1413,3,2023-02-28 21:00:00+00:00,0.0,0.0
1414,3,2023-02-28 22:00:00+00:00,0.0,0.0
1415,3,2023-02-28 23:00:00+00:00,0.0,0.0
1416,3,2023-03-01 00:00:00+00:00,0.0,0.0
1417,3,2023-03-01 01:00:00+00:00,0.0,0.0
1418,3,2023-03-01 02:00:00+00:00,0.0,0.0
1419,3,2023-03-01 03:00:00+00:00,0.0,0.0
1420,3,2023-03-01 04:00:00+00:00,0.0,0.0
1421,3,2023-03-01 05:00:00+00:00,0.0,0.0
1422,3,2023-03-01 06:00:00+00:00,0.0,2.0
1423,3,2023-03-01 07:00:00+00:00,0.0,16.0
1424,3,2023-03-01 08:00:00+00:00,0.0,40.0
1425,3,2023-03-01 09:00:00+00:00,0.0,83.0
1426,3,2023-03-01 10:00:00+00:00,0.0,172.0
1427,3,2023-03-01 11:00:00+00:00,0.0,204.0
1428,3,2023-03-01 12:00:00+00:00,0.0,160.0
1429,3,2023-03-01 13:00:00+00:00,0.0,117.0
1430,3,2023-03-01 14:00:00+00:00,0.0,91.0
1431,3,2023-03-01 15:00:00+00:00,0.0,62.0
1432,3,2023-03-01 16:00:00+00:00,0.0,27.0
1433,3,2023-03-01 17:00:00+00:00,0.0,2.0
1434,3,2023-03-01 18:00:00+00:00,0.0,0.0
1435,3,2023-03-01 19:00:00+00:00,0.0,0.0
1436,3,2023-03-01 20:00:00+00:00,0.0,0.0
1437,3,2023-03-01 21:00:00+00:00,0.2,0.0
1438,3,2023-03-01 22:00:00+00:00,0.5,0.0
1439,3,2023-03-01 23:00:00+00:00,1.0,0.0
1440,3,2023-03-02 00:00:00+00:00,1.0,0.0
1441,3,2023-03-02 01:00:00+00:00,1.2,0.0
1442,3,2023-03-02 02:00:00+00:00,0.6,0.0
1443,3,2023-03-02 03:00:00+00:00,2.2,0.0
1444,3,2023-03-02 04:00:00+00:00,0.3,0.0
1445,3,2023-03-02 05:00:00+00:00,0.0,0.0
1446,3,2023-03-02 06:00:00+00:00,0.0,4.0
1447,3,2023-03-02 07:00:00+00:00,0.0,35.0
1448,3,2023-03-02 08:00:00+00:00,0.0,79.0
1449,3,2023-03-02 09:00:00+00:00,0.0,108.0
1450,3,2023-03-02 10:00:00+00:00,0.0,108.0
1451,3,2023-03-02 11:00:00+00:00,0.0,89.0
1452,3,2023-03-02 12:00:00+00:00,0.0,94.0
1453,3,2023-03-02 13:00:00+00:00,0.0,77.0
1454,3,2023-03-02 14:00:00+00:00,0.0,57.0
1455,3,2023-03-02 15:00:00+00:00,0.0,40.0
1456,3,2023-03-02 16:00:00+00:00,0.0,16.0
1457,3,2023-03-02 17:00:00+00:00,0.0,1.0
1458,3,2023-03-02 18:00:00+00:00,0.0,0.0
1459,3,2023-03-02 19:00:00+00:00,0.1,0.0
1460,3,2023-03-02 20:00:00+00:00,0.1,0.0
1461,3,2023-03-02 21:00:00+00:00,0.1,0.0
1462,3,2023-03-02 22:00:00+00:00,0.1,0.0
1463,3,2023-03-02 23:00:00+00:00,0.0,0.0
1464,3,2023-03-03 00:00:00+00:00,0.0,0.0
1465,3,2023-03-03 01:00:00+00:00,0.0,0.0
1466,3,2023-03-03 02:00:00+00:00,0.0,0.0
1467,3,2023-03-03 03:00:00+00:00,0.0,0.0
1468,3,2023-03-03 04:00:00+00:00,0.0,0.0
1469,3,2023-03-03 05:00:00+00:00,0.0,0.0
1470,3,2023-03-03 06:00:00+00:00,0.0,3.0
1471,3,2023-03-03 07:00:00+00:00,0.0,19.0
1472,3,2023-03-03 08:00:00+00:00,0.0,52.0
1473,3,2023-03-03 09:00:00+00:00,0.0,87.0
1474,3,2023-03-03 10:00:00+00:00,0.0,118.0
1475,3,2023-03-03 11:00:00+00:00,0.0,142.0
1476,3,2023-03-03 12:00:00+00:00,0.0,117.0
1477,3,2023-03-03 13:00:00+00:00,0.0,135.0
1478,3,2023-03-03 14:00:00+00:00,0.0,141.0
1479,3,2023-03-03 15:00:00+00:00,0.0,85.0
1480,3,2023-03-03 16:00:00+00:00,0.0,38.0
1481,3,2023-03-03 17:00:00+00:00,0.0,3.0
1482,3,2023-03-03 18:00:00+00:00,0.0,0.0
1483,3,2023-03-03 19:00:00+00:00,0.0,0.0
1484,3,2023-03-03 20:00:00+00:00,0.0,0.0
1485,3,2023-03-03 21:00:00+00:00,0.0,0.0
1486,3,2023-03-03 22:00:00+00:00,0.0,0.0
1487,3,2023-03-03 23:00:00+00:00,0.0,0.0
1488,3,2023-03-04 00:00:00+00:00,0.0,0.0
1489,3,2023-03-04 01:00:00+00:00,0.0,0.0
1490,3,2023-03-04 02:00:00+00:00,0.0,0.0
1491,3,2023-03-04 03:00:00+00:00,0.0,0.0
1492,3,2023-03-04 04:00:00+00:00,0.0,0.0
1493,3,2023-03-04 05:00:00+00:00,0.0,0.0
1494,3,2023-03-04 06:00:00+00:00,0.0,10.999999
1495,3,2023-03-04 07:00:00+00:00,0.0,80.99999
1496,3,2023-03-04 08:00:00+00:00,0.0,215.0
1497,3,2023-03-04 09:00:00+00:00,0.0,341.0
1498,3,2023-03-04 10:00:00+00:00,0.0,504.0
1499,3,2023-03-04 11:00:00+00:00,0.0,530.0
1500,3,2023-03-04 12:00:00+00:00,0.0,569.0
1501,3,2023-03-04 13:00:00+00:00,0.0,519.0
1502,3,2023-03-04 14:00:00+00:00,0.0,429.99994
1503,3,2023-03-04 15:00:00+00:00,0.0,272.99997
1504,3,2023-03-04 16:00:00+00:00,0.0,115.99999
1505,3,2023-03-04 17:00:00+00:00,0.0,11.000002
1506,3,2023-03-04 18:00:00+00:00,0.0,0.0
1507,3,2023-03-04 19:00:00+00:00,0.0,0.0
1508,3,2023-03-04 20:00:00+00:00,0.0,0.0
1509,3,2023-03-04 21:00:00+00:00,0.0,0.0
1510,3,2023-03-04 22:00:00+00:00,0.0,0.0
1511,3,2023-03-04 23:00:00+00:00,0.0,0.0
1512,3,2023-03-05 00:00:00+00:00,0.0,0.0
1513,3,2023-03-05 01:00:00+00:00,0.0,0.0
1514,3,2023-03-05 02:00:00+00:00,0.0,0.0
1515,3,2023-03-05 03:00:00+00:00,0.0,0.0
1516,3,2023-03-05 04:00:00+00:00,0.0,0.0
1517,3,2023-03-05 05:00:00+00:00,0.0,0.0
1518,3,2023-03-05 06:00:00+00:00,0.0,19.0
1519,3,2023-03-05 07:00:00+00:00,0.0,132.99998
1520,3,2023-03-05 08:00:00+00:00,0.0,244.0
1521,3,2023-03-05 09:00:00+00:00,0.0,303.0
1522,3,2023-03-05 10:00:00+00:00,0.0,414.0
1523,3,2023-03-05 11:00:00+00:00,0.0,483.0
1524,3,2023-03-05 12:00:00+00:00,0.0,529.0
1525,3,2023-03-05 13:00:00+00:00,0.0,488.0
1526,3,2023-03-05 14:00:00+00:00,0.0,357.0
1527,3,2023-03-05 15:00:00+00:00,0.0,215.0
1528,3,2023-03-05 16:00:00+00:00,0.0,115.0
1529,3,2023-03-05 17:00:00+00:00,0.0,12.999998
1530,3,2023-03-05 18:00:00+00:00,0.0,0.0
1531,3,2023-03-05 19:00:00+00:00,0.0,0.0
1532,3,2023-03-05 20:00:00+00:00,0.0,0.0
1533,3,2023-03-05 21:00:00+00:00,0.0,0.0
1534,3,2023-03-05 22:00:00+00:00,0.0,0.0
1535,3,2023-03-05 23:00:00+00:00,0.0,0.0
1536,3,2023-03-06 00:00:00+00:00,0.0,0.0
1537,3,2023-03-06 01:00:00+00:00,0.0,0.0
1538,3,2023-03-06 02:00:00+00:00,0.0,0.0
1539,3,2023-03-06 03:00:00+00:00,0.0,0.0
1540,3,2023-03-06 04:00:00+00:00,0.0,0.0
1541,3,2023-03-06 05:00:00+00:00,0.0,0.0
1542,3,2023-03-06 06:00:00+00:00,0.0,21.000002
1543,3,2023-03-06 07:00:00+00:00,0.0,151.0
1544,3,2023-03-06 08:00:00+00:00,0.0,306.99997
1545,3,2023-03-06 09:00:00+00:00,0.0,455.00003
1546,3,2023-03-06 10:00:00+00:00,0.0,550.0
1547,3,2023-03-06 11:00:00+00:00,0.0,612.0
1548,3,2023-03-06 12:00:00+00:00,0.0,616.0
1549,3,2023-03-06 13:00:00+00:00,0.0,565.0
1550,3,2023-03-06 14:00:00+00:00,0.0,420.99997
1551,3,2023-03-06 15:00:00+00:00,0.0,182.0
1552,3,2023-03-06 16:00:00+00:00,0.0,81.0
1553,3,2023-03-06 17:00:00+00:00,0.0,9.0
1554,3,2023-03-06 18:00:00+00:00,0.0,0.0
1555,3,2023-03-06 19:00:00+00:00,0.0,0.0
1556,3,2023-03-06 20:00:00+00:00,0.8,0.0
1557,3,2023-03-06 21:00:00+00:00,0.1,0.0
1558,3,2023-03-06 22:00:00+00:00,0.0,0.0
1559,3,2023-03-06 23:00:00+00:00,0.0,0.0
1560,3,2023-03-07 00:00:00+00:00,0.0,0.0
1561,3,2023-03-07 01:00:00+00:00,0.0,0.0
1562,3,2023-03-07 02:00:00+00:00,0.1,0.0
1563,3,2023-03-07 03:00:00+00:00,0.9,0.0
1564,3,2023-03-07 04:00:00+00:00,0.6,0.0
1565,3,2023-03-07 05:00:00+00:00,0.1,0.0
1566,3,2023-03-07 06:00:00+00:00,0.1,12.0
1567,3,2023-03-07 07:00:00+00:00,0.3,74.0
1568,3,2023-03-07 08:00:00+00:00,0.0,190.0
1569,3,2023-03-07 09:00:00+00:00,0.0,358.0
1570,3,2023-03-07 10:00:00+00:00,0.0,491.0
1571,3,2023-03-07 11:00:00+00:00,0.0,587.0
1572,3,2023-03-07 12:00:00+00:00,0.2,496.0
1573,3,2023-03-07 13:00:00+00:00,0.0,454.0
1574,3,2023-03-07 14:00:00+00:00,0.0,416.0
1575,3,2023-03-07 15:00:00+00:00,0.0,275.0
1576,3,2023-03-07 16:00:00+00:00,0.0,129.0
1577,3,2023-03-07 17:00:00+00:00,0.0,13.000001
1578,3,2023-03-07 18:00:00+00:00,0.0,0.0
1579,3,2023-03-07 19:00:00+00:00,0.0,0.0
1580,3,2023-03-07 20:00:00+00:00,0.0,0.0
1581,3,2023-03-07 21:00:00+00:00,0.0,0.0
1582,3,2023-03-07 22:00:00+00:00,0.0,0.0
1583,3,2023-03-07 23:00:00+00:00,0.0,0.0
1584,3,2023-03-08 00:00:00+00:00,0.0,0.0
1585,3,2023-03-08 01:00:00+00:00,0.0,0.0
1586,3,2023-03-08 02:00:00+00:00,0.0,0.0
1587,3,2023-03-08 03:00:00+00:00,0.0,0.0
1588,3,2023-03-08 04:00:00+00:00,0.0,0.0
1589,3,2023-03-08 05:00:00+00:00,0.0,0.0
1590,3,2023-03-08 06:00:00+00:00,0.0,23.0
1591,3,2023-03-08 07:00:00+00:00,0.0,129.0
1592,3,2023-03-08 08:00:00+00:00,0.0,248.00002
1593,3,2023-03-08 09:00:00+00:00,0.0,412.0
1594,3,2023-03-08 10:00:00+00:00,0.0,552.0
1595,3,2023-03-08 11:00:00+00:00,0.0,490.0
1596,3,2023-03-08 12:00:00+00:00,0.0,446.0
1597,3,2023-03-08 13:00:00+00:00,0.0,317.0
1598,3,2023-03-08 14:00:00+00:00,0.0,313.0
1599,3,2023-03-08 15:00:00+00:00,0.0,195.00002
1600,3,2023-03-08 16:00:00+00:00,0.0,86.0
1601,3,2023-03-08 17:00:00+00:00,0.0,11.999999
1602,3,2023-03-08 18:00:00+00:00,0.0,0.0
1603,3,2023-03-08 19:00:00+00:00,0.0,0.0
1604,3,2023-03-08 20:00:00+00:00,0.0,0.0
1605,3,2023-03-08 21:00:00+00:00,0.0,0.0
1606,3,2023-03-08 22:00:00+00:00,0.0,0.0
1607,3,2023-03-08 23:00:00+00:00,0.0,0.0
1608,3,2023-03-09 00:00:00+00:00,0.0,0.0
1609,3,2023-03-09 01:00:00+00:00,0.0,0.0
1610,3,2023-03-09 02:00:00+00:00,0.0,0.0
1611,3,2023-03-09 03:00:00+00:00,0.0,0.0
1612,3,2023-03-09 04:00:00+00:00,0.0,0.0
1613,3,2023-03-09 05:00:00+00:00,0.0,0.0
1614,3,2023-03-09 06:00:00+00:00,0.0,27.0
1615,3,2023-03-09 07:00:00+00:00,0.0,134.0
1616,3,2023-03-09 08:00:00+00:00,0.0,200.0
1617,3,2023-03-09 09:00:00+00:00,0.0,252.0
1618,3,2023-03-09 10:00:00+00:00,0.0,252.0
1619,3,2023-03-09 11:00:00+00:00,0.0,410.0
1620,3,2023-03-09 12:00:00+00:00,0.2,218.0
1621,3,2023-03-09 13:00:00+00:00,0.2,216.0
1622,3,2023-03-09 14:00:00+00:00,0.2,206.0
1623,3,2023-03-09 15:00:00+00:00,0.1,162.0
1624,3,2023-03-09 16:00:00+00:00,0.4,86.00001
1625,3,2023-03-09 17:00:00+00:00,0.0,13.000001
1626,3,2023-03-09 18:00:00+00:00,0.0,0.0
1627,3,2023-03-09 19:00:00+00:00,0.0,0.0
1628,3,2023-03-09 20:00:00+00:00,0.0,0.0
1629,3,2023-03-09 21:00:00+00:00,0.0,0.0
1630,3,2023-03-09 22:00:00+00:00,0.0,0.0
1631,3,2023-03-09 23:00:00+00:00,0.1,0.0
1632,3,2023-03-10 00:00:00+00:00,0.0,0.0
1633,3,2023-03-10 01:00:00+00:00,0.0,0.0
1634,3,2023-03-10 02:00:00+00:00,0.0,0.0
1635,3,2023-03-10 03:00:00+00:00,0.0,0.0
1636,3,2023-03-10 04:00:00+00:00,0.0,0.0
1637,3,2023-03-10 05:00:00+00:00,0.0,0.0
1638,3,2023-03-10 06:00:00+00:00,0.0,15.0
1639,3,2023-03-10 07:00:00+00:00,0.0,89.0
1640,3,2023-03-10 08:00:00+00:00,0.0,182.0
1641,3,2023-03-10 09:00:00+00:00,0.0,312.0
1642,3,2023-03-10 10:00:00+00:00,0.0,326.0
1643,3,2023-03-10 11:00:00+00:00,0.1,216.0
1644,3,2023-03-10 12:00:00+00:00,0.1,326.0
1645,3,2023-03-10 13:00:00+00:00,0.0,502.0
1646,3,2023-03-10 14:00:00+00:00,0.0,376.99997
1647,3,2023-03-10 15:00:00+00:00,0.0,231.0
1648,3,2023-03-10 16:00:00+00:00,0.0,125.0
1649,3,2023-03-10 17:00:00+00:00,1.7,13.0
1650,3,2023-03-10 18:00:00+00:00,0.5,0.0
1651,3,2023-03-10 19:00:00+00:00,0.0,0.0
1652,3,2023-03-10 20:00:00+00:00,0.0,0.0
1653,3,2023-03-10 21:00:00+00:00,0.0,0.0
1654,3,2023-03-10 22:00:00+00:00,0.0,0.0
1655,3,2023-03-10 23:00:00+00:00,0.1,0.0
1656,3,2023-03-11 00:00:00+00:00,0.1,0.0
1657,3,2023-03-11 01:00:00+00:00,0.0,0.0
1658,3,2023-03-11 02:00:00+00:00,0.2,0.0
1659,3,2023-03-11 03:00:00+00:00,1.2,0.0
1660,3,2023-03-11 04:00:00+00:00,0.9,0.0
1661,3,2023-03-11 05:00:00+00:00,0.2,0.0
1662,3,2023-03-11 06:00:00+00:00,0.0,9.0
1663,3,2023-03-11 07:00:00+00:00,1.7,29.0
1664,3,2023-03-11 08:00:00+00:00,5.0,39.0
1665,3,2023-03-11 09:00:00+00:00,5.1,76.0
1666,3,2023-03-11 10:00:00+00:00,1.4,95.0
1667,3,2023-03-11 11:00:00+00:00,1.1,132.0
1668,3,2023-03-11 12:00:00+00:00,0.2,191.0
1669,3,2023-03-11 13:00:00+00:00,0.1,155.0
1670,3,2023-03-11 14:00:00+00:00,0.0,190.0
1671,3,2023-03-11 15:00:00+00:00,0.0,124.0
1672,3,2023-03-11 16:00:00+00:00,0.0,74.0
1673,3,2023-03-11 17:00:00+00:00,0.0,15.0
1674,3,2023-03-11 18:00:00+00:00,0.0,0.0
1675,3,2023-03-11 19:00:00+00:00,0.0,0.0
1676,3,2023-03-11 20:00:00+00:00,0.0,0.0
1677,3,2023-03-11 21:00:00+00:00,0.0,0.0
1678,3,2023-03-11 22:00:00+00:00,0.0,0.0
1679,3,2023-03-11 23:00:00+00:00,0.0,0.0
1680,3,2023-03-12 00:00:00+00:00,0.0,0.0
1681,3,2023-03-12 01:00:00+00:00,0.0,0.0
1682,3,2023-03-12 02:00:00+00:00,0.0,0.0
1683,3,2023-03-12 03:00:00+00:00,0.0,0.0
1684,3,2023-03-12 04:00:00+00:00,0.0,0.0
1685,3,2023-03-12 05:00:00+00:00,0.0,0.0
1686,3,2023-03-12 06:00:00+00:00,0.0,38.999992
1687,3,2023-03-12 07:00:00+00:00,0.0,190.0
1688,3,2023-03-12 08:00:00+00:00,0.0,368.99997
1689,3,2023-03-12 09:00:00+00:00,0.0,517.00006
1690,3,2023-03-12 10:00:00+00:00,0.0,621.0
1691,3,2023-03-12 11:00:00+00:00,0.0,673.0
1692,3,2023-03-12 12:00:00+00:00,0.0,656.0
1693,3,2023-03-12 13:00:00+00:00,0.0,615.0
1694,3,2023-03-12 14:00:00+00:00,0.0,484.00006
1695,3,2023-03-12 15:00:00+00:00,0.0,308.0
1696,3,2023-03-12 16:00:00+00:00,0.0,152.00002
1697,3,2023-03-12 17:00:00+00:00,0.0,23.0
1698,3,2023-03-12 18:00:00+00:00,0.0,0.0
1699,3,2023-03-12 19:00:00+00:00,0.0,0.0
1700,3,2023-03-12 20:00:00+00:00,0.0,0.0
1701,3,2023-03-12 21:00:00+00:00,0.0,0.0
1702,3,2023-03-12 22:00:00+00:00,0.0,0.0
1703,3,2023-03-12 23:00:00+00:00,0.0,0.0
1704,3,2023-03-13 00:00:00+00:00,0.0,0.0
1705,3,2023-03-13 01:00:00+00:00,0.0,0.0
1706,3,2023-03-13 02:00:00+00:00,0.0,0.0
1707,3,2023-03-13 03:00:00+00:00,0.0,0.0
1708,3,2023-03-13 04:00:00+00:00,0.0,0.0
1709,3,2023-03-13 05:00:00+00:00,0.0,0.0
1710,3,2023-03-13 06:00:00+00:00,0.0,37.999996
1711,3,2023-03-13 07:00:00+00:00,0.0,180.00002
1712,3,2023-03-13 08:00:00+00:00,0.0,348.0
1713,3,2023-03-13 09:00:00+00:00,0.0,497.0
1714,3,2023-03-13 10:00:00+00:00,0.0,605.0
1715,3,2023-03-13 11:00:00+00:00,0.0,659.0
1716,3,2023-03-13 12:00:00+00:00,0.0,655.0
1717,3,2023-03-13 13:00:00+00:00,0.0,598.0
1718,3,2023-03-13 14:00:00+00:00,0.0,485.0
1719,3,2023-03-13 15:00:00+00:00,0.0,332.00003
1720,3,2023-03-13 16:00:00+00:00,0.0,157.00002
1721,3,2023-03-13 17:00:00+00:00,0.0,23.000002
1722,3,2023-03-13 18:00:00+00:00,0.0,0.0
1723,3,2023-03-13 19:00:00+00:00,0.0,0.0
1724,3,2023-03-13 20:00:00+00:00,0.0,0.0
1725,3,2023-03-13 21:00:00+00:00,0.0,0.0
1726,3,2023-03-13 22:00:00+00:00,0.0,0.0
1727,3,2023-03-13 23:00:00+00:00,0.0,0.0
1728,3,2023-03-14 00:00:00+00:00,0.0,0.0
1729,3,2023-03-14 01:00:00+00:00,0.0,0.0
1730,3,2023-03-14 02:00:00+00:00,0.0,0.0
1731,3,2023-03-14 03:00:00+00:00,0.0,0.0
1732,3,2023-03-14 04:00:00+00:00,0.0,0.0
1733,3,2023-03-14 05:00:00+00:00,0.0,0.0
1734,3,2023-03-14 06:00:00+00:00,0.0,32.0
1735,3,2023-03-14 07:00:00+00:00,0.0,148.0
1736,3,2023-03-14 08:00:00+00:00,0.0,270.0
1737,3,2023-03-14 09:00:00+00:00,0.0,368.0
1738,3,2023-03-14 10:00:00+00:00,0.0,507.0
1739,3,2023-03-14 11:00:00+00:00,0.0,663.0
1740,3,2023-03-14 12:00:00+00:00,0.0,662.0
1741,3,2023-03-14 13:00:00+00:00,0.0,602.0
1742,3,2023-03-14 14:00:00+00:00,0.0,491.0
1743,3,2023-03-14 15:00:00+00:00,0.0,338.0
1744,3,2023-03-14 16:00:00+00:00,0.0,167.00002
1745,3,2023-03-14 17:00:00+00:00,0.0,26.000006
1746,3,2023-03-14 18:00:00+00:00,0.0,0.0
1747,3,2023-03-14 19:00:00+00:00,0.0,0.0
1748,3,2023-03-14 20:00:00+00:00,0.0,0.0
1749,3,2023-03-14 21:00:00+00:00,0.0,0.0
1750,3,2023-03-14 22:00:00+00:00,0.0,0.0
1751,3,2023-03-14 23:00:00+00:00,0.0,0.0
1752,3,2023-03-15 00:00:00+00:00,0.0,0.0
1753,3,2023-03-15 01:00:00+00:00,0.0,0.0
1754,3,2023-03-15 02:00:00+00:00,0.0,0.0
1755,3,2023-03-15 03:00:00+00:00,0.0,0.0
1756,3,2023-03-15 04:00:00+00:00,0.0,0.0
1757,3,2023-03-15 05:00:00+00:00,0.2,0.0
1758,3,2023-03-15 06:00:00+00:00,0.2,20.000002
1759,3,2023-03-15 07:00:00+00:00,0.1,47.0
1760,3,2023-03-15 08:00:00+00:00,0.2,76.0
1761,3,2023-03-15 09:00:00+00:00,0.1,129.0
1762,3,2023-03-15 10:00:00+00:00,0.3,142.0
1763,3,2023-03-15 11:00:00+00:00,0.2,198.0
1764,3,2023-03-15 12:00:00+00:00,0.0,243.0
1765,3,2023-03-15 13:00:00+00:00,0.0,263.0
1766,3,2023-03-15 14:00:00+00:00,0.0,198.0
1767,3,2023-03-15 15:00:00+00:00,0.2,84.0
1768,3,2023-03-15 16:00:00+00:00,0.3,41.0
1769,3,2023-03-15 17:00:00+00:00,0.3,8.0
1770,3,2023-03-15 18:00:00+00:00,0.1,0.0
1771,3,2023-03-15 19:00:00+00:00,0.1,0.0
1772,3,2023-03-15 20:00:00+00:00,0.0,0.0
1773,3,2023-03-15 21:00:00+00:00,0.0,0.0
1774,3,2023-03-15 22:00:00+00:00,0.0,0.0
1775,3,2023-03-15 23:00:00+00:00,0.0,0.0
1776,3,2023-03-16 00:00:00+00:00,0.0,0.0
1777,3,2023-03-16 01:00:00+00:00,0.0,0.0
1778,3,2023-03-16 02:00:00+00:00,0.0,0.0
1779,3,2023-03-16 03:00:00+00:00,0.0,0.0
1780,3,2023-03-16 04:00:00+00:00,0.0,0.0
1781,3,2023-03-16 05:00:00+00:00,0.0,0.0
1782,3,2023-03-16 06:00:00+00:00,0.0,54.0
1783,3,2023-03-16 07:00:00+00:00,0.0,214.00002
1784,3,2023-03-16 08:00:00+00:00,0.0,391.0
1785,3,2023-03-16 09:00:00+00:00,0.0,542.0
1786,3,2023-03-16 10:00:00+00:00,0.0,573.0
1787,3,2023-03-16 11:00:00+00:00,0.0,473.0
1788,3,2023-03-16 12:00:00+00:00,0.0,451.0
1789,3,2023-03-16 13:00:00+00:00,0.0,484.0
1790,3,2023-03-16 14:00:00+00:00,0.0,396.0
1791,3,2023-03-16 15:00:00+00:00,0.0,300.0
1792,3,2023-03-16 16:00:00+00:00,0.0,163.99997
1793,3,2023-03-16 17:00:00+00:00,0.0,31.0
1794,3,2023-03-16 18:00:00+00:00,0.0,0.0
1795,3,2023-03-16 19:00:00+00:00,0.0,0.0
1796,3,2023-03-16 20:00:00+00:00,0.0,0.0
1797,3,2023-03-16 21:00:00+00:00,0.0,0.0
1798,3,2023-03-16 22:00:00+00:00,0.0,0.0
1799,3,2023-03-16 23:00:00+00:00,0.0,0.0
1800,3,2023-03-17 00:00:00+00:00,0.0,0.0
1801,3,2023-03-17 01:00:00+00:00,0.0,0.0
1802,3,2023-03-17 02:00:00+00:00,0.0,0.0
1803,3,2023-03-17 03:00:00+00:00,0.0,0.0
1804,3,2023-03-17 04:00:00+00:00,0.0,0.0
1805,3,2023-03-17 05:00:00+00:00,0.0,0.0
1806,3,2023-03-17 06:00:00+00:00,0.0,58.000008
1807,3,2023-03-17 07:00:00+00:00,0.0,218.00002
1808,3,2023-03-17 08:00:00+00:00,0.0,395.00003
1809,3,2023-03-17 09:00:00+00:00,0.0,548.0
1810,3,2023-03-17 10:00:00+00:00,0.0,656.0
1811,3,2023-03-17 11:00:00+00:00,0.0,708.0
1812,3,2023-03-17 12:00:00+00:00,0.0,698.0
1813,3,2023-03-17 13:00:00+00:00,0.0,629.0
1814,3,2023-03-17 14:00:00+00:00,0.0,504.0
1815,3,2023-03-17 15:00:00+00:00,0.0,345.99997
1816,3,2023-03-17 16:00:00+00:00,0.0,175.00003
1817,3,2023-03-17 17:00:00+00:00,0.0,31.000004
1818,3,2023-03-17 18:00:00+00:00,0.0,0.0
1819,3,2023-03-17 19:00:00+00:00,0.0,0.0
1820,3,2023-03-17 20:00:00+00:00,0.0,0.0
1821,3,2023-03-17 21:00:00+00:00,0.0,0.0
1822,3,2023-03-17 22:00:00+00:00,0.0,0.0
1823,3,2023-03-17 23:00:00+00:00,0.0,0.0
1824,3,2023-03-18 00:00:00+00:00,0.0,0.0
1825,3,2023-03-18 01:00:00+00:00,0.0,0.0
1826,3,2023-03-18 02:00:00+00:00,0.0,0.0
1827,3,2023-03-18 03:00:00+00:00,0.0,0.0
1828,3,2023-03-18 04:00:00+00:00,0.0,0.0
1829,3,2023-03-18 05:00:00+00:00,0.0,0.0
1830,3,2023-03-18 06:00:00+00:00,0.0,57.000008
1831,3,2023-03-18 07:00:00+00:00,0.0,209.99998
1832,3,2023-03-18 08:00:00+00:00,0.0,382.0
1833,3,2023-03-18 09:00:00+00:00,0.0,534.0
1834,3,2023-03-18 10:00:00+00:00,0.0,642.0
1835,3,2023-03-18 11:00:00+00:00,0.0,696.0
1836,3,2023-03-18 12:00:00+00:00,0.0,692.0
1837,3,2023-03-18 13:00:00+00:00,0.0,626.0
1838,3,2023-03-18 14:00:00+00:00,0.0,507.99997
1839,3,2023-03-18 15:00:00+00:00,0.0,349.99994
1840,3,2023-03-18 16:00:00+00:00,0.0,177.0
1841,3,2023-03-18 17:00:00+00:00,0.0,32.000004
1842,3,2023-03-18 18:00:00+00:00,0.0,0.0
1843,3,2023-03-18 19:00:00+00:00,0.0,0.0
1844,3,2023-03-18 20:00:00+00:00,0.0,0.0
1845,3,2023-03-18 21:00:00+00:00,0.0,0.0
1846,3,2023-03-18 22:00:00+00:00,0.0,0.0
1847,3,2023-03-18 23:00:00+00:00,0.0,0.0
1848,3,2023-03-19 00:00:00+00:00,0.0,0.0
1849,3,2023-03-19 01:00:00+00:00,0.0,0.0
1850,3,2023-03-19 02:00:00+00:00,0.0,0.0
1851,3,2023-03-19 03:00:00+00:00,0.0,0.0
1852,3,2023-03-19 04:00:00+00:00,0.0,0.0
1853,3,2023-03-19 05:00:00+00:00,0.0,0.0
1854,3,2023-03-19 06:00:00+00:00,0.0,58.999992
1855,3,2023-03-19 07:00:00+00:00,0.0,210.99998
1856,3,2023-03-19 08:00:00+00:00,0.0,383.00003
1857,3,2023-03-19 09:00:00+00:00,0.0,532.0
1858,3,2023-03-19 10:00:00+00:00,0.0,640.0
1859,3,2023-03-19 11:00:00+00:00,0.0,687.0
1860,3,2023-03-19 12:00:00+00:00,0.0,686.0
1861,3,2023-03-19 13:00:00+00:00,0.0,630.0
1862,3,2023-03-19 14:00:00+00:00,0.0,514.0
1863,3,2023-03-19 15:00:00+00:00,0.0,354.00003
1864,3,2023-03-19 16:00:00+00:00,0.0,179.00003
1865,3,2023-03-19 17:00:00+00:00,0.0,31.999996
1866,3,2023-03-19 18:00:00+00:00,0.0,0.0
1867,3,2023-03-19 19:00:00+00:00,0.0,0.0
1868,3,2023-03-19 20:00:00+00:00,0.0,0.0
1869,3,2023-03-19 21:00:00+00:00,0.0,0.0
1870,3,2023-03-19 22:00:00+00:00,0.0,0.0
1871,3,2023-03-19 23:00:00+00:00,0.0,0.0
1872,3,2023-03-20 00:00:00+00:00,0.0,0.0
1873,3,2023-03-20 01:00:00+00:00,0.0,0.0
1874,3,2023-03-20 02:00:00+00:00,0.0,0.0
1875,3,2023-03-20 03:00:00+00:00,0.0,0.0
1876,3,2023-03-20 04:00:00+00:00,0.0,0.0
