,location_id,date,precipitation_previous_day1,precipitation_previous_day2,precipitation_previous_day3,precipitation_previous_day4,precipitation_previous_day5,precipitation_previous_day6,precipitation_previous_day7,global_tilted_irradiance_previous_day1,global_tilted_irradiance_previous_day2,global_tilted_irradiance_previous_day3,global_tilted_irradiance_previous_day4,global_tilted_irradiance_previous_day5,global_tilted_irradiance_previous_day6,global_tilted_irradiance_previous_day7
1395,3,2024-03-30 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,3,2024-03-30 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,3,2024-03-30 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,10.0,10.0,19.0,19.0
1398,3,2024-03-30 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,82.0,73.0,112.99999,108.99999
1399,3,2024-03-30 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.99997,257.99997,257.99997,250.99997,206.99998,264.0,253.99997
1400,3,2024-03-30 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.00006,464.0,464.0,457.00003,373.0,421.00003,417.00003
1401,3,2024-03-30 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,622.0,621.00006,614.0,537.0,541.0,583.0
1402,3,2024-03-30 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,715.0,711.0,705.0,676.0,615.0,732.0
1403,3,2024-03-30 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,752.0,747.0,742.0,756.0,659.0,825.0
1404,3,2024-03-30 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,745.0,742.0,736.0,756.0,684.0,831.0
1405,3,2024-03-30 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,679.0,680.0,674.0,682.0,671.0,762.0
1406,3,2024-03-30 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,550.0,553.0,547.0,547.0,602.0,646.00006
1407,3,2024-03-30 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.00003,366.00003,369.0,364.00003,364.00003,478.00006,497.00003
1408,3,2024-03-30 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.99998,187.99998,185.99998,185.0,312.99997,317.99997
1409,3,2024-03-30 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.000004,58.000004,58.000004,58.000004,58.000004,121.000015,121.000015
1410,3,2024-03-30 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.9999998,1.9999998
1411,3,2024-03-30 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,3,2024-03-30 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,3,2024-03-30 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,3,2024-03-30 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,3,2024-03-30 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,3,2024-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,3,2024-03-31 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,3,2024-03-31 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,3,2024-03-31 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,3,2024-03-31 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,3,2024-03-31 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,8.0,8.0,12.0,17.0,24.0
1422,3,2024-03-31 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,83.0,74.0,63.0,92.0,101.0,128.0
1423,3,2024-03-31 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.00002,245.00002,239.00002,189.0,270.0,247.00002,281.00003
1424,3,2024-03-31 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.99997,443.0,439.99997,345.0,471.99994,397.99997,445.99997
1425,3,2024-03-31 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,604.0,573.0,471.0,589.0,480.0,606.0
1426,3,2024-03-31 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,708.0,627.0,554.0,611.0,491.0,746.0
1427,3,2024-03-31 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,743.0,644.0,593.0,605.0,494.0,830.0
1428,3,2024-03-31 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,701.0,665.0,589.0,622.0,530.0,833.0
1429,3,2024-03-31 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,590.99994,647.0,536.0,616.0,556.0,765.0
1430,3,2024-03-31 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.99997,450.0,550.0,441.0,531.0,531.0,650.0
1431,3,2024-03-31 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,294.0,372.0,311.0,362.0,445.0,501.0
1432,3,2024-03-31 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,151.0,189.0,175.0,187.0,306.99997,322.0
1433,3,2024-03-31 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,49.0,60.0,62.0,60.0,126.0,126.0
1434,3,2024-03-31 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999998,1.9999998,1.9999998,1.9999998,1.9999998,3.999999,3.999999
1435,3,2024-03-31 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,3,2024-03-31 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,3,2024-03-31 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,3,2024-03-31 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,3,2024-03-31 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,3,2024-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,3,2024-04-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,3,2024-04-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,3,2024-04-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,3,2024-04-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,3,2024-04-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,13.0,11.0,13.0,19.999998,25.999996
1446,3,2024-04-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.99999,88.99999,87.99999,81.99999,90.99999,107.99999,133.99998
1447,3,2024-04-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,251.0,247.0,238.0,261.0,252.0,290.0
1448,3,2024-04-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00006,446.0,440.0,427.00003,464.00006,411.00003,455.00006
1449,3,2024-04-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,599.0,597.0,582.0,616.0,553.0,613.99994
1450,3,2024-04-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.99994,693.0,702.0,685.0,700.0,663.0,752.0
1451,3,2024-04-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,728.0,743.0,726.0,730.0,734.0,834.0
1452,3,2024-04-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,708.0,718.0,700.0,723.0,758.0,836.0
1453,3,2024-04-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,628.0,627.0,611.0,660.0,726.0,769.0
1454,3,2024-04-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,497.0,490.0,479.0,531.0,639.0,654.0
1455,3,2024-04-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,327.0,320.0,317.0,342.0,499.99997,505.0
1456,3,2024-04-01 16:00:00+00:00,0.0,0.0,0.0,0.2,0.2,0.0,0.0,165.0,166.0,161.0,164.0,163.0,325.0,326.0
1457,3,2024-04-01 17:00:00+00:00,0.0,0.0,0.0,0.2,0.2,0.0,0.0,52.0,53.0,51.0,54.0,48.0,130.0,130.0
1458,3,2024-04-01 18:00:00+00:00,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,2.0,2.0,3.0000002,2.0,6.000001,6.000001
1459,3,2024-04-01 19:00:00+00:00,0.0,0.0,0.0,3.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,3,2024-04-01 20:00:00+00:00,0.0,0.0,0.0,3.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,3,2024-04-01 21:00:00+00:00,0.0,0.0,0.0,3.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,3,2024-04-01 22:00:00+00:00,0.5,0.7,0.7,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,3,2024-04-01 23:00:00+00:00,0.5,0.7,0.7,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,3,2024-04-02 00:00:00+00:00,0.5,0.7,0.7,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,3,2024-04-02 01:00:00+00:00,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,3,2024-04-02 02:00:00+00:00,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,3,2024-04-02 03:00:00+00:00,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,3,2024-04-02 04:00:00+00:00,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,3,2024-04-02 05:00:00+00:00,0.1,0.0,0.3,0.0,0.0,0.0,0.0,7.0,13.0,8.0,13.0,14.0,25.999998,29.999996
1470,3,2024-04-02 06:00:00+00:00,0.1,0.0,0.3,0.0,0.0,0.0,0.0,66.0,79.0,57.0,92.0,92.0,132.0,143.0
1471,3,2024-04-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,221.0,209.0,165.0,266.0,255.0,288.0,302.0
1472,3,2024-04-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,420.0,365.0,304.0,470.0,449.0,450.99994,467.0
1473,3,2024-04-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,581.0,505.0,446.0,615.0,608.0,585.0,625.0
1474,3,2024-04-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,612.0,572.0,685.0,713.0,681.0,759.0
1475,3,2024-04-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,671.0,635.0,695.0,739.0,738.0,838.0
1476,3,2024-04-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,678.0,602.0,657.0,662.0,757.0,839.0
1477,3,2024-04-02 13:00:00+00:00,0.0,0.4,0.7,0.2,0.3,0.0,0.1,563.0,624.0,499.0,566.0,514.0,728.0,772.0
1478,3,2024-04-02 14:00:00+00:00,0.0,0.4,0.7,0.2,0.3,0.0,0.1,420.0,501.0,374.0,438.0,372.0,642.0,658.0
1479,3,2024-04-02 15:00:00+00:00,0.0,0.4,0.7,0.2,0.3,0.0,0.1,261.0,315.0,246.0,283.0,260.0,504.0,509.0
1480,3,2024-04-02 16:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.1,122.0,141.0,129.0,141.0,159.0,329.0,330.0
1481,3,2024-04-02 17:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.1,36.0,39.0,44.0,45.000004,62.000008,134.00003,134.00003
1482,3,2024-04-02 18:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.1,2.0,2.0,3.0000002,3.0000002,4.0000005,9.000002,9.000002
1483,3,2024-04-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,3,2024-04-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,3,2024-04-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,3,2024-04-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,3,2024-04-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,3,2024-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,3,2024-04-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,3,2024-04-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,3,2024-04-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,3,2024-04-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,3,2024-04-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,15.0,15.0,32.0,31.0
1494,3,2024-04-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,103.0,98.0,100.0,102.0,151.0,145.0
1495,3,2024-04-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,281.0,259.0,275.0,282.0,313.0,303.0
1496,3,2024-04-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,483.0,443.0,469.0,482.0,475.0,468.0
1497,3,2024-04-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,617.0,570.0,581.0,601.0,611.0,627.0
1498,3,2024-04-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,669.0,627.0,598.0,626.0,708.0,762.0
1499,3,2024-04-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,661.0,625.0,557.0,595.0,766.0,843.0
1500,3,2024-04-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,610.0,568.0,478.0,531.0,781.0,844.0
1501,3,2024-04-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,512.0,464.0,363.0,431.0,746.0,776.0
1502,3,2024-04-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,381.0,338.0,248.0,315.0,655.0,662.0
1503,3,2024-04-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,227.0,204.0,146.0,195.0,512.0,513.0
1504,3,2024-04-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,97.0,91.0,67.0,94.0,334.0,334.0
1505,3,2024-04-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,26.0,20.0,29.0,138.0,138.0
1506,3,2024-04-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,10.999998,10.999998
1507,3,2024-04-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,3,2024-04-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,3,2024-04-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,3,2024-04-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,3,2024-04-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,3,2024-04-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,3,2024-04-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,3,2024-04-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,3,2024-04-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,3,2024-04-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,3,2024-04-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,16.0,17.0,17.0,32.999992,18.0
1518,3,2024-04-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,90.0,101.0,107.0,103.0,150.0,84.0
1519,3,2024-04-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,252.0,253.0,273.0,283.0,277.0,311.0,176.0
1520,3,2024-04-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,448.0,447.0,472.0,483.0,479.0,472.0,293.0
1521,3,2024-04-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,590.0,586.0,610.0,615.0,633.0,601.0,457.0
1522,3,2024-04-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,659.0,676.0,667.0,722.0,690.0,649.0
1523,3,2024-04-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,685.0,690.0,678.0,753.0,741.0,790.0
1524,3,2024-04-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,682.0,671.0,676.0,736.0,759.0,824.0
1525,3,2024-04-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,632.0,605.0,633.99994,661.0,731.0,771.0
1526,3,2024-04-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,521.0,491.0,529.0,532.0,646.99994,665.0
1527,3,2024-04-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,356.0,336.0,363.0,360.0,510.0,519.0
1528,3,2024-04-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,190.0,183.0,195.0,192.0,336.0,339.0
1529,3,2024-04-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.99999,66.99999,66.0,68.99999,67.99999,141.99998,141.99998
1530,3,2024-04-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000001,6.000001,6.000001,6.000001,6.000001,13.000003,13.000003
1531,3,2024-04-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,3,2024-04-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,3,2024-04-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,3,2024-04-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,3,2024-04-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,3,2024-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,3,2024-04-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,3,2024-04-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,3,2024-04-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,3,2024-04-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,3,2024-04-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,17.0,17.0,36.999996,36.999996
1542,3,2024-04-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.00001,105.00001,104.00001,106.0,101.00001,162.00002,161.00002
1543,3,2024-04-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,272.0,271.0,285.0,267.0,326.0,323.0
1544,3,2024-04-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,467.0,467.0,492.00006,457.00003,488.00006,488.00006
1545,3,2024-04-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,618.99994,621.0,645.0,586.0,621.0,643.99994
1546,3,2024-04-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,712.0,719.0,726.0,644.0,713.0,775.0
1547,3,2024-04-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,749.0,754.0,741.0,654.0,766.0,851.0
1548,3,2024-04-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,732.0,727.0,692.0,632.0,782.0,851.0
1549,3,2024-04-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,657.0,639.0,585.0,567.0,749.0,783.0
1550,3,2024-04-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,530.0,505.0,449.0,461.0,660.0,669.0
1551,3,2024-04-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,363.0,338.0,298.0,321.0,518.0,520.0
1552,3,2024-04-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.00002,199.00003,179.00002,159.0,180.00002,341.00003,342.00003
1553,3,2024-04-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,72.00001,64.0,57.000004,68.00001,146.00002,146.00002
1554,3,2024-04-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0000005,7.0000005,6.0000005,5.0,7.0000005,15.000002,15.000002
1555,3,2024-04-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,3,2024-04-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,3,2024-04-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,3,2024-04-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,3,2024-04-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,3,2024-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,3,2024-04-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,3,2024-04-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,3,2024-04-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,3,2024-04-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,3,2024-04-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,19.0,19.0,19.0,39.999992,38.999992
1566,3,2024-04-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,103.0,109.0,110.0,106.0,169.0,166.0
1567,3,2024-04-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,265.0,282.0,285.0,268.0,334.0,327.0
1568,3,2024-04-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,457.0,484.0,487.99997,457.99997,496.0,493.0
