,location_id,date,relative_humidity_2m,us_aqi
2484,2,2023-04-14 12:00:00+00:00,49.0,82.95212
2485,2,2023-04-14 13:00:00+00:00,49.0,80.08865
2486,2,2023-04-14 14:00:00+00:00,55.0,78.200356
2487,2,2023-04-14 15:00:00+00:00,57.0,76.8351
2488,2,2023-04-14 16:00:00+00:00,58.0,75.8422
2489,2,2023-04-14 17:00:00+00:00,57.0,74.91135
2490,2,2023-04-14 18:00:00+00:00,56.0,74.140076
2491,2,2023-04-14 19:00:00+00:00,56.0,73.475174
2492,2,2023-04-14 20:00:00+00:00,56.0,72.7305
2493,2,2023-04-14 21:00:00+00:00,56.0,71.85284
2494,2,2023-04-14 22:00:00+00:00,55.0,71.046104
2495,2,2023-04-14 23:00:00+00:00,54.0,70.47873
2496,2,2023-04-15 00:00:00+00:00,52.0,70.186165
2497,2,2023-04-15 01:00:00+00:00,54.0,70.0
2498,2,2023-04-15 02:00:00+00:00,55.0,70.01772
2499,2,2023-04-15 03:00:00+00:00,53.0,70.2039
2500,2,2023-04-15 04:00:00+00:00,50.0,70.46099
2501,2,2023-04-15 05:00:00+00:00,45.0,70.70921
2502,2,2023-04-15 06:00:00+00:00,40.0,70.86879
2503,2,2023-04-15 07:00:00+00:00,41.0,70.8156
2504,2,2023-04-15 08:00:00+00:00,44.0,70.567375
2505,2,2023-04-15 09:00:00+00:00,41.0,70.31914
2506,2,2023-04-15 10:00:00+00:00,42.0,70.044334
2507,2,2023-04-15 11:00:00+00:00,42.0,69.75178
2508,2,2023-04-15 12:00:00+00:00,44.0,69.432625
2509,2,2023-04-15 13:00:00+00:00,47.0,68.99823
2510,2,2023-04-15 14:00:00+00:00,48.0,68.57269
2511,2,2023-04-15 15:00:00+00:00,47.0,68.17375
2512,2,2023-04-15 16:00:00+00:00,45.0,67.83688
2513,2,2023-04-15 17:00:00+00:00,42.0,67.606384
2514,2,2023-04-15 18:00:00+00:00,42.0,67.508865
2515,2,2023-04-15 19:00:00+00:00,43.0,67.51773
2516,2,2023-04-15 20:00:00+00:00,50.0,67.624115
2517,2,2023-04-15 21:00:00+00:00,54.0,67.82802
2518,2,2023-04-15 22:00:00+00:00,51.0,67.97872
2519,2,2023-04-15 23:00:00+00:00,48.0,68.05851
2520,2,2023-04-16 00:00:00+00:00,48.0,68.10284
2521,2,2023-04-16 01:00:00+00:00,48.0,68.15603
2522,2,2023-04-16 02:00:00+00:00,47.0,68.20922
2523,2,2023-04-16 03:00:00+00:00,48.0,68.20922
2524,2,2023-04-16 04:00:00+00:00,44.0,68.17376
2525,2,2023-04-16 05:00:00+00:00,55.0,68.10284
2526,2,2023-04-16 06:00:00+00:00,50.0,67.987595
2527,2,2023-04-16 07:00:00+00:00,48.0,67.94326
2528,2,2023-04-16 08:00:00+00:00,47.0,67.97872
2529,2,2023-04-16 09:00:00+00:00,46.0,67.96099
2530,2,2023-04-16 10:00:00+00:00,47.0,67.94326
2531,2,2023-04-16 11:00:00+00:00,52.0,67.94326
2532,2,2023-04-16 12:00:00+00:00,59.0,67.934395
2533,2,2023-04-16 13:00:00+00:00,59.0,67.81029
2534,2,2023-04-16 14:00:00+00:00,58.0,67.77482
2535,2,2023-04-16 15:00:00+00:00,61.0,67.78368
2536,2,2023-04-16 16:00:00+00:00,66.0,67.79255
2537,2,2023-04-16 17:00:00+00:00,69.0,67.78368
2538,2,2023-04-16 18:00:00+00:00,67.0,77.71947
2539,2,2023-04-16 19:00:00+00:00,68.0,89.98092
2540,2,2023-04-16 20:00:00+00:00,69.0,101.30118
2541,2,2023-04-16 21:00:00+00:00,68.0,105.517006
2542,2,2023-04-16 22:00:00+00:00,66.0,105.06593
2543,2,2023-04-16 23:00:00+00:00,65.0,102.65441
2544,2,2023-04-17 00:00:00+00:00,72.0,100.83276
2545,2,2023-04-17 01:00:00+00:00,69.0,100.104095
2546,2,2023-04-17 02:00:00+00:00,68.0,97.566795
2547,2,2023-04-17 03:00:00+00:00,70.0,97.996185
2548,2,2023-04-17 04:00:00+00:00,69.0,101.47467
2549,2,2023-04-17 05:00:00+00:00,59.0,104.840385
2550,2,2023-04-17 06:00:00+00:00,50.0,109.576675
2551,2,2023-04-17 07:00:00+00:00,44.0,113.32408
2552,2,2023-04-17 08:00:00+00:00,39.0,117.29702
2553,2,2023-04-17 09:00:00+00:00,37.0,120.402504
2554,2,2023-04-17 10:00:00+00:00,36.0,119.673836
2555,2,2023-04-17 11:00:00+00:00,34.0,117.22762
2556,2,2023-04-17 12:00:00+00:00,35.0,152.3696
2557,2,2023-04-17 13:00:00+00:00,36.0,150.8906
2558,2,2023-04-17 14:00:00+00:00,40.0,148.62943
2559,2,2023-04-17 15:00:00+00:00,46.0,144.5524
2560,2,2023-04-17 16:00:00+00:00,54.0,140.70091
2561,2,2023-04-17 17:00:00+00:00,58.0,136.2075
2562,2,2023-04-17 18:00:00+00:00,60.0,129.97919
2563,2,2023-04-17 19:00:00+00:00,60.0,124.566284
2564,2,2023-04-17 20:00:00+00:00,58.0,118.82373
2565,2,2023-04-17 21:00:00+00:00,64.0,114.26093
2566,2,2023-04-17 22:00:00+00:00,66.0,115.05898
2567,2,2023-04-17 23:00:00+00:00,70.0,118.28592
2568,2,2023-04-18 00:00:00+00:00,75.0,123.629425
2569,2,2023-04-18 01:00:00+00:00,79.0,121.73837
2570,2,2023-04-18 02:00:00+00:00,81.0,119.03193
2571,2,2023-04-18 03:00:00+00:00,82.0,115.96114
2572,2,2023-04-18 04:00:00+00:00,75.0,114.53851
2573,2,2023-04-18 05:00:00+00:00,58.0,113.51492
2574,2,2023-04-18 06:00:00+00:00,48.0,113.25469
2575,2,2023-04-18 07:00:00+00:00,41.0,114.19153
2576,2,2023-04-18 08:00:00+00:00,38.0,115.9091
2577,2,2023-04-18 09:00:00+00:00,36.0,118.5635
2578,2,2023-04-18 10:00:00+00:00,33.0,120.69744
2579,2,2023-04-18 11:00:00+00:00,33.0,123.056915
2580,2,2023-04-18 12:00:00+00:00,28.0,123.37501
2581,2,2023-04-18 13:00:00+00:00,26.0,128.40627
2582,2,2023-04-18 14:00:00+00:00,30.0,132.5
2583,2,2023-04-18 15:00:00+00:00,40.0,135.77084
2584,2,2023-04-18 16:00:00+00:00,51.0,138.52084
2585,2,2023-04-18 17:00:00+00:00,56.0,140.68752
2586,2,2023-04-18 18:00:00+00:00,58.0,142.22916
2587,2,2023-04-18 19:00:00+00:00,60.0,143.37498
2588,2,2023-04-18 20:00:00+00:00,62.0,144.35417
2589,2,2023-04-18 21:00:00+00:00,64.0,145.3229
2590,2,2023-04-18 22:00:00+00:00,65.0,146.10417
2591,2,2023-04-18 23:00:00+00:00,67.0,146.9479
2592,2,2023-04-19 00:00:00+00:00,67.0,147.91666
2593,2,2023-04-19 01:00:00+00:00,67.0,148.94792
2594,2,2023-04-19 02:00:00+00:00,68.0,149.7604
2595,2,2023-04-19 03:00:00+00:00,68.0,150.0943
2596,2,2023-04-19 04:00:00+00:00,67.0,150.22588
2597,2,2023-04-19 05:00:00+00:00,59.0,150.33333
2598,2,2023-04-19 06:00:00+00:00,53.0,150.44737
2599,2,2023-04-19 07:00:00+00:00,45.0,150.55263
2600,2,2023-04-19 08:00:00+00:00,37.0,150.64912
2601,2,2023-04-19 09:00:00+00:00,31.0,150.75877
2602,2,2023-04-19 10:00:00+00:00,28.0,150.89255
2603,2,2023-04-19 11:00:00+00:00,24.0,150.79605
2604,2,2023-04-19 12:00:00+00:00,27.0,150.3158
2605,2,2023-04-19 13:00:00+00:00,27.0,150.30482
2606,2,2023-04-19 14:00:00+00:00,29.0,150.1272
2607,2,2023-04-19 15:00:00+00:00,39.0,149.12498
2608,2,2023-04-19 16:00:00+00:00,54.0,147.6875
2609,2,2023-04-19 17:00:00+00:00,65.0,146.58334
2610,2,2023-04-19 18:00:00+00:00,63.0,145.92708
2611,2,2023-04-19 19:00:00+00:00,64.0,145.63542
2612,2,2023-04-19 20:00:00+00:00,64.0,145.4271
2613,2,2023-04-19 21:00:00+00:00,66.0,145.125
2614,2,2023-04-19 22:00:00+00:00,68.0,144.6354
2615,2,2023-04-19 23:00:00+00:00,74.0,143.85414
2616,2,2023-04-20 00:00:00+00:00,74.0,142.39581
2617,2,2023-04-20 01:00:00+00:00,79.0,141.8854
2618,2,2023-04-20 02:00:00+00:00,83.0,141.33331
2619,2,2023-04-20 03:00:00+00:00,81.0,140.71872
2620,2,2023-04-20 04:00:00+00:00,71.0,140.06248
2621,2,2023-04-20 05:00:00+00:00,56.0,139.35414
2622,2,2023-04-20 06:00:00+00:00,42.0,138.42708
2623,2,2023-04-20 07:00:00+00:00,38.0,137.47916
2624,2,2023-04-20 08:00:00+00:00,37.0,136.3125
2625,2,2023-04-20 09:00:00+00:00,32.0,134.77083
2626,2,2023-04-20 10:00:00+00:00,26.0,133.51042
2627,2,2023-04-20 11:00:00+00:00,23.0,132.7604
2628,2,2023-04-20 12:00:00+00:00,25.0,132.8125
2629,2,2023-04-20 13:00:00+00:00,28.0,131.53125
2630,2,2023-04-20 14:00:00+00:00,36.0,131.20834
2631,2,2023-04-20 15:00:00+00:00,46.0,131.59378
2632,2,2023-04-20 16:00:00+00:00,53.0,131.84375
2633,2,2023-04-20 17:00:00+00:00,55.0,131.84375
2634,2,2023-04-20 18:00:00+00:00,56.0,131.4479
2635,2,2023-04-20 19:00:00+00:00,57.0,130.8229
2636,2,2023-04-20 20:00:00+00:00,56.0,130.17708
2637,2,2023-04-20 21:00:00+00:00,54.0,129.53125
2638,2,2023-04-20 22:00:00+00:00,54.0,129.16666
2639,2,2023-04-20 23:00:00+00:00,60.0,128.9479
2640,2,2023-04-21 00:00:00+00:00,63.0,129.17706
2641,2,2023-04-21 01:00:00+00:00,67.0,129.23958
2642,2,2023-04-21 02:00:00+00:00,66.0,129.53123
2643,2,2023-04-21 03:00:00+00:00,65.0,130.16664
2644,2,2023-04-21 04:00:00+00:00,62.0,131.08331
2645,2,2023-04-21 05:00:00+00:00,51.0,132.15623
2646,2,2023-04-21 06:00:00+00:00,41.0,133.37497
2647,2,2023-04-21 07:00:00+00:00,34.0,134.61458
2648,2,2023-04-21 08:00:00+00:00,29.0,135.84373
2649,2,2023-04-21 09:00:00+00:00,25.0,136.51044
2650,2,2023-04-21 10:00:00+00:00,22.0,135.97919
2651,2,2023-04-21 11:00:00+00:00,24.0,134.6146
2652,2,2023-04-21 12:00:00+00:00,21.0,133.4896
2653,2,2023-04-21 13:00:00+00:00,29.0,130.6875
2654,2,2023-04-21 14:00:00+00:00,34.0,128.3229
2655,2,2023-04-21 15:00:00+00:00,40.0,126.63541
2656,2,2023-04-21 16:00:00+00:00,47.0,125.53124
2657,2,2023-04-21 17:00:00+00:00,51.0,124.70834
2658,2,2023-04-21 18:00:00+00:00,54.0,124.322914
2659,2,2023-04-21 19:00:00+00:00,56.0,124.135414
2660,2,2023-04-21 20:00:00+00:00,60.0,124.08334
2661,2,2023-04-21 21:00:00+00:00,65.0,124.11459
2662,2,2023-04-21 22:00:00+00:00,68.0,124.0625
2663,2,2023-04-21 23:00:00+00:00,70.0,123.94792
2664,2,2023-04-22 00:00:00+00:00,79.0,123.61457
2665,2,2023-04-22 01:00:00+00:00,80.0,123.552086
2666,2,2023-04-22 02:00:00+00:00,82.0,123.41667
2667,2,2023-04-22 03:00:00+00:00,82.0,122.979164
2668,2,2023-04-22 04:00:00+00:00,79.0,122.28125
2669,2,2023-04-22 05:00:00+00:00,63.0,121.416664
2670,2,2023-04-22 06:00:00+00:00,52.0,120.3125
2671,2,2023-04-22 07:00:00+00:00,41.0,119.17709
2672,2,2023-04-22 08:00:00+00:00,34.0,118.47917
2673,2,2023-04-22 09:00:00+00:00,28.0,118.75
2674,2,2023-04-22 10:00:00+00:00,24.0,119.88542
2675,2,2023-04-22 11:00:00+00:00,31.0,121.34376
2676,2,2023-04-22 12:00:00+00:00,33.0,121.416664
2677,2,2023-04-22 13:00:00+00:00,32.0,123.322914
2678,2,2023-04-22 14:00:00+00:00,34.0,124.666664
2679,2,2023-04-22 15:00:00+00:00,40.0,125.96876
2680,2,2023-04-22 16:00:00+00:00,45.0,127.19792
2681,2,2023-04-22 17:00:00+00:00,47.0,128.47916
2682,2,2023-04-22 18:00:00+00:00,48.0,129.60416
2683,2,2023-04-22 19:00:00+00:00,48.0,130.67706
2684,2,2023-04-22 20:00:00+00:00,50.0,131.67708
2685,2,2023-04-22 21:00:00+00:00,53.0,132.66666
2686,2,2023-04-22 22:00:00+00:00,56.0,133.64583
2687,2,2023-04-22 23:00:00+00:00,59.0,134.60416
2688,2,2023-04-23 00:00:00+00:00,63.0,135.625
2689,2,2023-04-23 01:00:00+00:00,66.0,135.34375
2690,2,2023-04-23 02:00:00+00:00,67.0,135.1979
2691,2,2023-04-23 03:00:00+00:00,69.0,135.1979
2692,2,2023-04-23 04:00:00+00:00,66.0,135.125
2693,2,2023-04-23 05:00:00+00:00,59.0,135.08336
2694,2,2023-04-23 06:00:00+00:00,35.0,135.28125
2695,2,2023-04-23 07:00:00+00:00,26.0,135.77084
2696,2,2023-04-23 08:00:00+00:00,22.0,136.68752
2697,2,2023-04-23 09:00:00+00:00,17.0,137.3646
2698,2,2023-04-23 10:00:00+00:00,15.0,138.09375
2699,2,2023-04-23 11:00:00+00:00,18.0,139.13544
2700,2,2023-04-23 12:00:00+00:00,20.0,140.79167
2701,2,2023-04-23 13:00:00+00:00,28.0,140.9375
2702,2,2023-04-23 14:00:00+00:00,31.0,140.38542
2703,2,2023-04-23 15:00:00+00:00,32.0,139.03125
2704,2,2023-04-23 16:00:00+00:00,38.0,137.40623
2705,2,2023-04-23 17:00:00+00:00,41.0,135.66666
2706,2,2023-04-23 18:00:00+00:00,42.0,133.97916
2707,2,2023-04-23 19:00:00+00:00,45.0,132.42708
2708,2,2023-04-23 20:00:00+00:00,49.0,130.97916
2709,2,2023-04-23 21:00:00+00:00,50.0,129.57292
2710,2,2023-04-23 22:00:00+00:00,49.0,128.29167
2711,2,2023-04-23 23:00:00+00:00,49.0,127.166664
2712,2,2023-04-24 00:00:00+00:00,53.0,126.229164
2713,2,2023-04-24 01:00:00+00:00,54.0,125.85418
2714,2,2023-04-24 02:00:00+00:00,54.0,125.46876
2715,2,2023-04-24 03:00:00+00:00,57.0,124.97917
2716,2,2023-04-24 04:00:00+00:00,57.0,124.44793
2717,2,2023-04-24 05:00:00+00:00,51.0,123.81251
2718,2,2023-04-24 06:00:00+00:00,42.0,123.135414
2719,2,2023-04-24 07:00:00+00:00,37.0,122.458336
2720,2,2023-04-24 08:00:00+00:00,32.0,121.31251
2721,2,2023-04-24 09:00:00+00:00,28.0,119.708336
2722,2,2023-04-24 10:00:00+00:00,23.0,117.84375
2723,2,2023-04-24 11:00:00+00:00,20.0,116.104164
2724,2,2023-04-24 12:00:00+00:00,32.0,115.88542
2725,2,2023-04-24 13:00:00+00:00,46.0,115.229164
2726,2,2023-04-24 14:00:00+00:00,49.0,114.05208
2727,2,2023-04-24 15:00:00+00:00,51.0,113.15625
2728,2,2023-04-24 16:00:00+00:00,57.0,112.666664
2729,2,2023-04-24 17:00:00+00:00,59.0,112.583336
2730,2,2023-04-24 18:00:00+00:00,57.0,112.90625
2731,2,2023-04-24 19:00:00+00:00,57.0,113.42709
2732,2,2023-04-24 20:00:00+00:00,56.0,113.822914
2733,2,2023-04-24 21:00:00+00:00,58.0,113.89582
2734,2,2023-04-24 22:00:00+00:00,60.0,113.5
2735,2,2023-04-24 23:00:00+00:00,62.0,112.71875
2736,2,2023-04-25 00:00:00+00:00,61.0,111.677086
2737,2,2023-04-25 01:00:00+00:00,63.0,110.489586
2738,2,2023-04-25 02:00:00+00:00,64.0,109.44792
2739,2,2023-04-25 03:00:00+00:00,72.0,108.75
2740,2,2023-04-25 04:00:00+00:00,72.0,108.354164
2741,2,2023-04-25 05:00:00+00:00,62.0,108.208336
2742,2,2023-04-25 06:00:00+00:00,56.0,108.260414
2743,2,2023-04-25 07:00:00+00:00,53.0,108.34374
2744,2,2023-04-25 08:00:00+00:00,50.0,108.22917
2745,2,2023-04-25 09:00:00+00:00,49.0,107.53125
2746,2,2023-04-25 10:00:00+00:00,48.0,105.25
2747,2,2023-04-25 11:00:00+00:00,48.0,101.2396
2748,2,2023-04-25 12:00:00+00:00,44.0,96.85284
2749,2,2023-04-25 13:00:00+00:00,46.0,93.63476
2750,2,2023-04-25 14:00:00+00:00,48.0,91.79965
2751,2,2023-04-25 15:00:00+00:00,53.0,90.487595
2752,2,2023-04-25 16:00:00+00:00,59.0,89.29965
2753,2,2023-04-25 17:00:00+00:00,63.0,95.13359
2754,2,2023-04-25 18:00:00+00:00,69.0,103.05344
2755,2,2023-04-25 19:00:00+00:00,74.0,105.96808
2756,2,2023-04-25 20:00:00+00:00,78.0,108.50104
2757,2,2023-04-25 21:00:00+00:00,80.0,110.40944
2758,2,2023-04-25 22:00:00+00:00,78.0,110.18391
2759,2,2023-04-25 23:00:00+00:00,77.0,108.86537
2760,2,2023-04-26 00:00:00+00:00,79.0,99.188934
2761,2,2023-04-26 01:00:00+00:00,79.0,93.41604
2762,2,2023-04-26 02:00:00+00:00,80.0,85.20993
2763,2,2023-04-26 03:00:00+00:00,78.0,82.82802
2764,2,2023-04-26 04:00:00+00:00,68.0,82.92554
2765,2,2023-04-26 05:00:00+00:00,57.0,83.03191
2766,2,2023-04-26 06:00:00+00:00,53.0,83.06738
2767,2,2023-04-26 07:00:00+00:00,45.0,82.854614
2768,2,2023-04-26 08:00:00+00:00,41.0,82.269516
2769,2,2023-04-26 09:00:00+00:00,40.0,82.87214
2770,2,2023-04-26 10:00:00+00:00,37.0,82.48227
2771,2,2023-04-26 11:00:00+00:00,32.0,84.11348
2772,2,2023-04-26 12:00:00+00:00,35.0,86.49822
2773,2,2023-04-26 13:00:00+00:00,38.0,87.35687
2774,2,2023-04-26 14:00:00+00:00,42.0,89.16985
2775,2,2023-04-26 15:00:00+00:00,46.0,91.55534
2776,2,2023-04-26 16:00:00+00:00,53.0,92.31871
2777,2,2023-04-26 17:00:00+00:00,54.0,92.84351
2778,2,2023-04-26 18:00:00+00:00,57.0,96.04008
2779,2,2023-04-26 19:00:00+00:00,58.0,101.38793
2780,2,2023-04-26 20:00:00+00:00,59.0,105.13532
2781,2,2023-04-26 21:00:00+00:00,60.0,107.546844
2782,2,2023-04-26 22:00:00+00:00,60.0,105.20473
2783,2,2023-04-26 23:00:00+00:00,55.0,100.69396
2784,2,2023-04-27 00:00:00+00:00,55.0,90.54078
2785,2,2023-04-27 01:00:00+00:00,58.0,90.80673
2786,2,2023-04-27 02:00:00+00:00,60.0,90.957436
2787,2,2023-04-27 03:00:00+00:00,59.0,90.86879
2788,2,2023-04-27 04:00:00+00:00,54.0,90.63829
2789,2,2023-04-27 05:00:00+00:00,46.0,90.34573
2790,2,2023-04-27 06:00:00+00:00,41.0,90.0
2791,2,2023-04-27 07:00:00+00:00,36.0,89.609924
2792,2,2023-04-27 08:00:00+00:00,28.0,89.015945
2793,2,2023-04-27 09:00:00+00:00,26.0,87.836876
2794,2,2023-04-27 10:00:00+00:00,24.0,85.92199
2795,2,2023-04-27 11:00:00+00:00,24.0,83.12944
2796,2,2023-04-27 12:00:00+00:00,22.0,79.57447
2797,2,2023-04-27 13:00:00+00:00,27.0,77.92553
2798,2,2023-04-27 14:00:00+00:00,36.0,76.61347
2799,2,2023-04-27 15:00:00+00:00,41.0,75.29255
2800,2,2023-04-27 16:00:00+00:00,49.0,73.98936
2801,2,2023-04-27 17:00:00+00:00,52.0,72.68616
2802,2,2023-04-27 18:00:00+00:00,41.0,71.4007
2803,2,2023-04-27 19:00:00+00:00,43.0,70.168434
2804,2,2023-04-27 20:00:00+00:00,42.0,74.90458
2805,2,2023-04-27 21:00:00+00:00,44.0,82.10878
2806,2,2023-04-27 22:00:00+00:00,50.0,79.48473
2807,2,2023-04-27 23:00:00+00:00,56.0,72.94848
2808,2,2023-04-28 00:00:00+00:00,61.0,82.01336
2809,2,2023-04-28 01:00:00+00:00,63.0,76.76527
2810,2,2023-04-28 02:00:00+00:00,62.0,69.37023
2811,2,2023-04-28 03:00:00+00:00,59.0,64.07443
2812,2,2023-04-28 04:00:00+00:00,54.0,66.79389
2813,2,2023-04-28 05:00:00+00:00,40.0,73.18703
2814,2,2023-04-28 06:00:00+00:00,32.0,83.87405
2815,2,2023-04-28 07:00:00+00:00,30.0,94.7042
2816,2,2023-04-28 08:00:00+00:00,25.0,102.70646
2817,2,2023-04-28 09:00:00+00:00,18.0,106.24566
2818,2,2023-04-28 10:00:00+00:00,14.0,104.840385
2819,2,2023-04-28 11:00:00+00:00,14.0,101.26648
2820,2,2023-04-28 12:00:00+00:00,15.0,95.46755
2821,2,2023-04-28 13:00:00+00:00,19.0,96.32634
2822,2,2023-04-28 14:00:00+00:00,27.0,97.42367
2823,2,2023-04-28 15:00:00+00:00,33.0,98.09204
2824,2,2023-04-28 16:00:00+00:00,39.0,95.82447
2825,2,2023-04-28 17:00:00+00:00,41.0,97.429085
2826,2,2023-04-28 18:00:00+00:00,44.0,98.625885
2827,2,2023-04-28 19:00:00+00:00,46.0,99.58334
2828,2,2023-04-28 20:00:00+00:00,52.0,100.35417
2829,2,2023-04-28 21:00:00+00:00,58.0,100.78125
2830,2,2023-04-28 22:00:00+00:00,61.0,100.947914
2831,2,2023-04-28 23:00:00+00:00,59.0,101.07291
2832,2,2023-04-29 00:00:00+00:00,57.0,101.19792
2833,2,2023-04-29 01:00:00+00:00,57.0,101.958336
2834,2,2023-04-29 02:00:00+00:00,57.0,102.5625
2835,2,2023-04-29 03:00:00+00:00,57.0,102.91667
2836,2,2023-04-29 04:00:00+00:00,53.0,103.03124
2837,2,2023-04-29 05:00:00+00:00,45.0,102.81251
2838,2,2023-04-29 06:00:00+00:00,33.0,102.229164
2839,2,2023-04-29 07:00:00+00:00,26.0,101.322914
2840,2,2023-04-29 08:00:00+00:00,22.0,100.5
2841,2,2023-04-29 09:00:00+00:00,20.0,99.60107
2842,2,2023-04-29 10:00:00+00:00,19.0,97.854614
2843,2,2023-04-29 11:00:00+00:00,19.0,94.73405
2844,2,2023-04-29 12:00:00+00:00,19.0,90.45214
2845,2,2023-04-29 13:00:00+00:00,20.0,86.99468
2846,2,2023-04-29 14:00:00+00:00,25.0,85.04433
2847,2,2023-04-29 15:00:00+00:00,37.0,84.17553
2848,2,2023-04-29 16:00:00+00:00,47.0,83.88297
2849,2,2023-04-29 17:00:00+00:00,48.0,83.9273
2850,2,2023-04-29 18:00:00+00:00,47.0,84.06027
2851,2,2023-04-29 19:00:00+00:00,45.0,84.069145
2852,2,2023-04-29 20:00:00+00:00,47.0,83.98049
2853,2,2023-04-29 21:00:00+00:00,49.0,83.9007
2854,2,2023-04-29 22:00:00+00:00,50.0,83.96275
2855,2,2023-04-29 23:00:00+00:00,51.0,84.18439
2856,2,2023-04-30 00:00:00+00:00,50.0,84.494675
2857,2,2023-04-30 01:00:00+00:00,51.0,84.18439
2858,2,2023-04-30 02:00:00+00:00,53.0,83.89183
2859,2,2023-04-30 03:00:00+00:00,55.0,83.61702
2860,2,2023-04-30 04:00:00+00:00,52.0,83.43972
2861,2,2023-04-30 05:00:00+00:00,45.0,83.47518
2862,2,2023-04-30 06:00:00+00:00,30.0,83.67021
2863,2,2023-04-30 07:00:00+00:00,25.0,83.99823
2864,2,2023-04-30 08:00:00+00:00,20.0,84.565605
2865,2,2023-04-30 09:00:00+00:00,18.0,85.51418
2866,2,2023-04-30 10:00:00+00:00,17.0,87.074455
2867,2,2023-04-30 11:00:00+00:00,17.0,89.55673
2868,2,2023-04-30 12:00:00+00:00,15.0,92.72163
2869,2,2023-04-30 13:00:00+00:00,24.0,96.92376
2870,2,2023-04-30 14:00:00+00:00,40.0,100.739586
2871,2,2023-04-30 15:00:00+00:00,52.0,104.26042
2872,2,2023-04-30 16:00:00+00:00,55.0,107.3125
2873,2,2023-04-30 17:00:00+00:00,60.0,109.75
2874,2,2023-04-30 18:00:00+00:00,63.0,111.770836
2875,2,2023-04-30 19:00:00+00:00,65.0,113.666664
2876,2,2023-04-30 20:00:00+00:00,67.0,115.48958
2877,2,2023-04-30 21:00:00+00:00,71.0,117.125
2878,2,2023-04-30 22:00:00+00:00,76.0,118.572914
2879,2,2023-04-30 23:00:00+00:00,78.0,119.76041
2880,2,2023-05-01 00:00:00+00:00,67.0,120.75
2881,2,2023-05-01 01:00:00+00:00,68.0,123.04166
2882,2,2023-05-01 02:00:00+00:00,67.0,125.69792
2883,2,2023-05-01 03:00:00+00:00,70.0,128.53125
2884,2,2023-05-01 04:00:00+00:00,68.0,131.4896
2885,2,2023-05-01 05:00:00+00:00,57.0,134.60419
2886,2,2023-05-01 06:00:00+00:00,48.0,137.45834
2887,2,2023-05-01 07:00:00+00:00,56.0,140.16666
2888,2,2023-05-01 08:00:00+00:00,58.0,141.875
2889,2,2023-05-01 09:00:00+00:00,48.0,142.6875
2890,2,2023-05-01 10:00:00+00:00,47.0,142.30208
2891,2,2023-05-01 11:00:00+00:00,51.0,140.59375
2892,2,2023-05-01 12:00:00+00:00,59.0,137.6875
2893,2,2023-05-01 13:00:00+00:00,70.0,132.09373
2894,2,2023-05-01 14:00:00+00:00,73.0,126.604164
2895,2,2023-05-01 15:00:00+00:00,76.0,121.677086
2896,2,2023-05-01 16:00:00+00:00,76.0,117.447914
2897,2,2023-05-01 17:00:00+00:00,70.0,114.13541
2898,2,2023-05-01 18:00:00+00:00,63.0,111.70833
2899,2,2023-05-01 19:00:00+00:00,65.0,109.822914
2900,2,2023-05-01 20:00:00+00:00,66.0,108.406235
2901,2,2023-05-01 21:00:00+00:00,64.0,107.37498
2902,2,2023-05-01 22:00:00+00:00,62.0,106.58332
2903,2,2023-05-01 23:00:00+00:00,59.0,105.906235
2904,2,2023-05-02 00:00:00+00:00,51.0,105.385414
2905,2,2023-05-02 01:00:00+00:00,52.0,103.3854
2906,2,2023-05-02 02:00:00+00:00,53.0,101.09374
2907,2,2023-05-02 03:00:00+00:00,53.0,98.900696
2908,2,2023-05-02 04:00:00+00:00,50.0,96.76418
2909,2,2023-05-02 05:00:00+00:00,47.0,94.39716
2910,2,2023-05-02 06:00:00+00:00,41.0,92.10993
2911,2,2023-05-02 07:00:00+00:00,41.0,89.60993
2912,2,2023-05-02 08:00:00+00:00,41.0,87.3493
2913,2,2023-05-02 09:00:00+00:00,40.0,84.99114
2914,2,2023-05-02 10:00:00+00:00,37.0,82.384766
2915,2,2023-05-02 11:00:00+00:00,33.0,79.54788
2916,2,2023-05-02 12:00:00+00:00,33.0,76.82625
2917,2,2023-05-02 13:00:00+00:00,37.0,74.75177
2918,2,2023-05-02 14:00:00+00:00,38.0,73.12057
2919,2,2023-05-02 15:00:00+00:00,43.0,71.8351
2920,2,2023-05-02 16:00:00+00:00,46.0,70.93971
2921,2,2023-05-02 17:00:00+00:00,48.0,70.32802
2922,2,2023-05-02 18:00:00+00:00,50.0,69.82269
2923,2,2023-05-02 19:00:00+00:00,52.0,69.41489
2924,2,2023-05-02 20:00:00+00:00,55.0,68.79432
2925,2,2023-05-02 21:00:00+00:00,57.0,68.200356
2926,2,2023-05-02 22:00:00+00:00,59.0,67.65071
2927,2,2023-05-02 23:00:00+00:00,60.0,67.242905
2928,2,2023-05-03 00:00:00+00:00,61.0,66.92376
2929,2,2023-05-03 01:00:00+00:00,61.0,66.702126
2930,2,2023-05-03 02:00:00+00:00,55.0,66.63121
2931,2,2023-05-03 03:00:00+00:00,50.0,66.63121
2932,2,2023-05-03 04:00:00+00:00,49.0,66.61348
2933,2,2023-05-03 05:00:00+00:00,46.0,66.51596
2934,2,2023-05-03 06:00:00+00:00,43.0,66.356384
